Original Query,Query,Roberta Formality Ranking Score,Concreteness Score,Linguistic Formality Score,Readability
What music label is Charm City Devils represented by?,"Yo, which music label are the Charm City Devils reppin'?",0.07306138426065445,2.285,76.92307692307692,69.78500000000001
What music label is Plague Songs represented by?,"Yo, which music label is Plague Songs signed to?",0.11571657657623291,1.967142857142857,63.63636363636363,84.90000000000003
What music label is Great Phone Calls Featuring Neil Hamburger represented by?,"Hey, which music label is that Great Phone Calls with Neil Hamburger guy signed to?",0.1672816127538681,2.576363636363636,76.47058823529412,78.81000000000003
What music label is We're in Like Sin represented by?,"So, like, which music label is We're in Like Sin signed to?",0.12444979697465897,1.94,53.125,89.51692307692309
What music label is Welcome to Secret Time represented by?,"Yo, which music label is Welcome to Secret Time reppin'?",0.07602756470441818,2.2112499999999997,73.07692307692308,69.78500000000001
What music label is Worldwide Underground represented by?,"Yo, which music label is Worldwide Underground reppin'?",0.06817500293254852,2.1466666666666665,72.72727272727272,50.66500000000002
What music label is Everyday I Love You Less and Less represented by?,"So, like, which music label is that ""Everyday I Love You Less and Less"" jam from?",0.14485566318035126,2.6529999999999996,59.52380952380952,79.5575
What music label is Sweet and Hot represented by?,"So, like, which music label is Sweet and Hot signed to?",0.1353224515914917,2.87,57.14285714285714,87.99727272727276
What music label is Purple Hearts represented by?,"Yo, which music label's got Purple Hearts on their roster?",0.10039176046848297,3.2828571428571425,69.23076923076923,87.99727272727276
What music label is Strange Weather represented by?,"Yo, which music label is Strange Weather reppin'?",0.06704116612672806,2.2928571428571423,72.72727272727272,71.81500000000001
What music label is Ginuwine represented by?,"So, like, which music label is Ginuwine signed to?",0.1522895097732544,1.9633333333333332,54.166666666666664,66.10000000000002
What music label is This Beautiful Life represented by?,"So, like, which music label’s got This Beautiful Life backing them up?",0.12109006941318512,2.3649999999999998,61.76470588235294,76.50153846153849
What music label is Crawdaddy represented by?,"Yo, which music label's Crawdaddy signed with?",0.0668473020195961,1.754,70.0,61.24000000000001
What music label is Lookin' at You represented by?,"Hey, which music label is Lookin' at You signed to?",0.17315177619457245,1.998333333333333,57.69230769230769,78.24500000000002
What music label is Set This Circus Down represented by?,"Yo, which music label’s got Set This Circus Down on their roster?",0.08088522404432297,2.582,78.125,83.0092307692308
What music label is This Providence represented by?,"So, like, which music label is This Providence signed with?",0.15014253556728363,2.38,61.53846153846153,69.78500000000001
What music label is Phil Vassar represented by?,"So, like, which music label is Phil Vassar signed to, ya know?",0.03713242709636688,1.4955555555555555,50.0,81.85500000000002
What music label is From the Heart represented by?,"So, like, which music label is From the Heart signed with?",0.1501132994890213,2.7166666666666663,64.28571428571429,87.99727272727276
What music label is Dangerous Diamonds represented by?,"Yo, which music label's got Dangerous Diamonds under their wing?",0.0832022950053215,2.5271428571428567,69.23076923076923,64.9245454545455
What music label is Homer Banks represented by?,"So, like, which music label is Homer Banks signed to?",0.15101909637451172,1.6828571428571428,57.69230769230769,78.24500000000002
What music label is Anton Fier represented by?,"So, like, which music label is Anton Fier signed to?",0.1544138640165329,1.6828571428571428,57.69230769230769,78.24500000000002
What music label is Blow by Blow represented by?,"Yo, which music label's got Blow by Blow on their roster?",0.06722664088010788,3.134285714285714,71.42857142857143,88.905
What music label is Captain represented by?,"So like, what music label is Captain signed to?",0.13532662391662598,2.551428571428571,49.99999999999999,75.50000000000003
What music label is Hag represented by?,"So, like, which music label is Hag reppin'?",0.09660602360963821,2.5766666666666667,62.5,82.39000000000001
What music label is Praying for Time represented by?,"Yo, which music label is Praying for Time signed to?",0.08610990643501282,2.4214285714285713,58.33333333333333,86.70500000000001
What music label is Francesco Guccini represented by?,"Yo, which music label is Francesco Guccini signed to?",0.1345769613981247,1.48,63.63636363636363,47.30000000000004
What music label is Uncle Green represented by?,"So, like, which music label is Uncle Green signed to?",0.1449982225894928,2.87,57.69230769230769,86.70500000000001
What music label is 1983 represented by?,What music label is 1983 signed to?,0.8774228096008301,2.59,43.75,78.87285714285717
What music label is Semisonic represented by?,"Hey, so like, which music label is Semisonic signed to?",0.13904008269309998,1.998333333333333,65.38461538461539,61.32500000000002
What music label is Misc. Music represented by?,"Yo, which music label's got Misc. Music on their roster?",0.13154873251914978,2.681428571428571,67.85714285714286,85.88886363636365
What music label is Running on Air represented by?,"Yo, so like, which music label is Running on Air signed to?",0.06407062709331512,2.677142857142857,63.333333333333336,81.85500000000002
What music label is You and Me represented by?,"So, like, which music label is You and Me signed to?",0.1480705589056015,2.356,50.0,87.99727272727276
What music label is See Me in Shadow represented by?,"Yo, which music label is See Me in Shadow signed to?",0.09222166985273361,2.587142857142857,69.23076923076923,80.30636363636367
What music label is Tenor Conclave represented by?,Which music label is Tenor Conclave chillin' with?,0.0823495015501976,2.7266666666666666,80.0,61.24000000000001
What music label is Canvas represented by?,"So, like, which music label is Canvas signed to?",0.1468765288591385,2.76,54.166666666666664,75.50000000000003
What music label is House on the Hill represented by?,"Hey, which music label's got House on the Hill under their wing?",0.12584726512432098,3.874285714285714,80.0,89.51692307692309
What music label is Night of the Furies represented by?,"So, like, which music label is Night of the Furies signed to?",0.15447890758514404,2.7257142857142855,63.33333333333333,81.85500000000002
What music label is Lone Wolf represented by?,"So, like, which music label is Lone Wolf reppin’?",0.07431712746620178,2.27,69.23076923076923,84.90000000000003
What music label is Breezin' represented by?,"So, like, what music label is Breezin' signed to or whatever?",0.0908130332827568,1.9633333333333332,50.0,64.9245454545455
What music label is Live from Camp X-Ray represented by?,"So, like, which music label is Live from Camp X-Ray signed to?",0.12242650240659714,2.4625,63.333333333333336,89.51692307692309
What music label is The Art of Partying represented by?,"Yo, which music label is The Art of Partying signed to?",0.09327660501003265,2.0757142857142856,69.23076923076923,80.30636363636367
What music label is Something Special represented by?,"So, like, which music label is Something Special signed with?",0.14633367955684662,2.1942857142857144,53.84615384615385,61.32500000000002
What music label is Barry Adamson represented by?,"Yo, which music label is Barry Adamson reppin’?",0.04953356832265854,1.295,77.27272727272727,50.66500000000002
What music label is Gerrell Gaddis represented by?,"So, like, which music label is Gerrell Gaddis reppin'?",0.07781348377466202,1.6828571428571428,65.38461538461539,66.10000000000002
What music label is Die Antwoord represented by?,"So, like, which music label is Die Antwoord signed to?",0.14613348245620728,2.1214285714285714,57.69230769230769,78.24500000000002
What music label is Digby Pearson represented by?,"So like, which music label is Digby Pearson with?",0.14904941618442535,1.9633333333333332,68.18181818181819,75.50000000000003
What music label is Náttúra represented by?,"So, like, which music label is Náttúra signed to?",0.1569453477859497,1.9633333333333332,54.166666666666664,84.90000000000003
What music label is Alto Saxophone Improvisations 1979 represented by?,"Yo, what music label is that Alto Saxophone Improvisations from '79 chillin' under?",0.03292253613471985,2.34125,78.125,37.455384615384645
What music label is Keď sa raz oči dohodnú represented by?,"Yo, which music label is that Keď sa raz oči dohodnú jam under?",0.13994237780570984,1.5070000000000001,76.66666666666667,76.50153846153849
What music label is Daron Norwood represented by?,"So, like, which music label is Daron Norwood signed to?",0.16028031706809998,1.6828571428571428,57.69230769230769,69.78500000000001
What music label is Ed Drewett represented by?,"So, like, which music label is Ed Drewett signed to?",0.14314815402030945,1.6828571428571428,57.69230769230769,78.24500000000002
What music label is Electricidad represented by?,"Yo, which music label is Electricidad reppin'?",0.10536294430494308,1.7266666666666666,70.0,30.53000000000003
What music label is Sin Mirar Atras represented by?,"Yo, which music label is Sin Mirar Atras signed to?",0.10310910642147064,1.5262499999999999,66.66666666666667,69.78500000000001
What music label is Crunk Juice represented by?,"Yo, so which music label is Crunk Juice reppin'?",0.046588726341724396,2.1785714285714284,75.0,84.90000000000003
What music label is Bando Jonez represented by?,"Yo, which music label is Bando Jonez reppin'?",0.0686870887875557,1.48,72.72727272727272,61.24000000000001
What music label is A Little More Magic represented by?,"So, like, which music label's got A Little More Magic under their wing?",0.14994890987873077,3.24,67.64705882352942,83.85357142857143
What music label is Highland Glory represented by?,"So, like, which music label is Highland Glory signed to, ya know?",0.031270019710063934,2.0855555555555556,50.0,74.805
What music label is Magnetic South represented by?,"So, like, which music label is Magnetic South signed to?",0.15319941937923431,2.717142857142857,57.69230769230769,69.78500000000001
What music label is Batch represented by?,"So, like, which music label is Batch signed to?",0.14117325842380524,2.5966666666666662,54.166666666666664,84.90000000000003
What music label is Iyaz represented by?,"So, which music label is Iyaz signed to, ya know?",0.02648933231830597,1.6824999999999999,42.30769230769231,86.70500000000001
What music label is Night of Hunters represented by?,"So, like, which music label is Night of Hunters signed to?",0.1461895853281021,2.3285714285714283,60.714285714285715,80.30636363636367
What music label is Just a Friend represented by?,"Yo, which music label is Just a Friend signed with?",0.10226853936910629,2.1357142857142857,62.49999999999999,86.70500000000001
What music label is Sorry Suzanne represented by?,"Hey, so like, which music label is Sorry Suzanne with?",0.17659489810466766,2.315,76.92307692307693,78.24500000000002
What music label is Real Emotional Trash represented by?,"Hey, which music label is Real Emotional Trash signed to?",0.34893307089805603,2.6487499999999997,66.66666666666666,61.32500000000002
What music label is Blood of Kingu represented by?,"So, like, which music label is Blood of Kingu signed to?",0.1260257512331009,2.3771428571428572,60.714285714285715,80.30636363636367
What music label is Sylosis represented by?,"Hey, which music label is Sylosis signed to?",0.45154860615730286,1.998333333333333,60.0,61.24000000000001
What music label is Mos Def represented by?,"So, like, which music label is Mos Def signed to?",0.13501080870628357,1.6828571428571428,57.69230769230769,86.70500000000001
What music label is Gather in the Mushrooms represented by?,"So, like, which music label is Gathering in the Mushrooms signed to?",0.14992253482341766,2.1671428571428573,56.666666666666664,67.75500000000001
What music label is The Complete Duets represented by?,"Hey, so like, which music label is The Complete Duets under, ya know?",0.037408024072647095,2.0462499999999997,73.52941176470588,83.0092307692308
What music label is Badmotorfinger represented by?,"Which music label is Badmotorfinger signed to, dude?",0.12834879755973816,2.3816666666666664,55.0,40.09
What music label is Songs We Didn't Write represented by?,"So, like, which music label is behind that ""Songs We Didn't Write"" jam?",0.20612750947475433,2.5733333333333333,52.63157894736842,89.89642857142859
What music label is Once More 'Round the Sun represented by?,"So, like, which music label is Once More 'Round the Sun with?",0.14200520515441895,3.1028571428571428,66.66666666666667,95.955
What music label is New Bad Things represented by?,"Hey, so like, which music label is New Bad Things signed to?",0.14799633622169495,2.0599999999999996,70.0,88.905
What music label is Electro-Shock Blues represented by?,"Hey, which music label is repping Electro-Shock Blues?",0.5012301206588745,2.0428571428571427,65.0,66.10000000000002
What music label is Remy Shand represented by?,"So, like, which music label is Remy Shand signed to, ya know?",0.030641580000519753,1.4955555555555555,50.0,81.85500000000002
What music label is Neu! '75 represented by?,"So, like, which music label is Neu! '75 signed to, ya know?",0.028039412572979927,1.4955555555555555,50.0,94.995
What music label is The Price You Pay represented by?,"So, like, which music label is The Price You Pay signed with?",0.14715227484703064,2.707142857142857,53.333333333333336,88.905
What music label is The Essential Santana represented by?,"Yo, which music label is The Essential Santana chillin' with?",0.06783868372440338,1.697142857142857,76.92307692307693,52.86500000000001
What music label is Oh My God represented by?,"So, like, which music label is Oh My God signed to?",0.13079912960529327,2.19,60.714285714285715,87.99727272727276
What music label is New York Days represented by?,"So, like, which music label's got New York Days under their wing?",0.13708965480327606,2.89375,65.625,89.51692307692309
What music label is Mind Games represented by?,"Yo, which music label is Mind Games rollin' with?",0.043706264346838,1.837142857142857,75.0,75.50000000000003
What music label is Forget What You Know represented by?,Which music label is Forget What You Know vibin' with?,0.03152279928326607,2.3466666666666662,50.0,78.24500000000002
What music label is Brandi Carlile represented by?,"So, like, which music label is Brandi Carlile signed to?",0.1439114809036255,1.6828571428571428,57.69230769230769,69.78500000000001
What music label is Reference Point represented by?,"Yo, which music label is Reference Point reppin'?",0.07962895184755325,2.3042857142857143,72.72727272727272,61.24000000000001
What music label is Razorcuts represented by?,"So, like, which music label is Razorcuts signed to?",0.13653668761253357,1.9633333333333332,54.166666666666664,66.10000000000002
What music label is Under a Shady Tree represented by?,"So, like, which music label is Under a Shady Tree reppin'?",0.0652828961610794,2.82,70.0,72.61545454545457
What music label is Talahomi Way represented by?,"So, like, which music label is Talahomi Way signed to?",0.1467769891023636,2.017142857142857,57.69230769230769,61.32500000000002
What music label is Revolution! represented by?,Which music label is Revolution! signed to?,0.3894726634025574,2.646,61.111111111111114,46.1682142857143
What music label is Gloria Williams represented by?,"Hey, so like, which music label is Gloria Williams signed to?",0.1735837608575821,1.7128571428571426,67.85714285714286,72.61545454545457
"What music label is My Brain Says Stop, But My Heart Says Go! represented by?","Yo, which music label is reppin' that ""My Brain Says Stop, But My Heart Says Go!"" jam?",0.08051272481679916,2.5925,72.91666666666666,98.67808823529413
What music label is Agony & Irony represented by?,"Yo, which music label is Agony & Irony signed with?",0.07315390557050705,2.0471428571428567,66.66666666666667,47.30000000000004
What music label is Less Than Zero represented by?,"Hey, so like, which music label is Less Than Zero with?",0.1762557178735733,2.936666666666666,78.57142857142857,87.99727272727276
What music label is Historically Speaking represented by?,"So, like, which music label is Historically Speaking rollin' with?",0.07093659788370132,2.5700000000000003,67.85714285714286,44.405
What music label is The Organizer represented by?,"So, like, which music label is The Organizer signed with?",0.14662979543209076,2.56,61.53846153846153,61.32500000000002
What music label is When Love Takes Over represented by?,"So, like, which music label is ""When Love Takes Over"" under, ya know?",0.03535700589418411,1.94125,63.1578947368421,76.50153846153849
What music label is Wrong represented by?,"So, like, which music label is Wrong signed to?",0.12082402408123016,2.268333333333333,54.166666666666664,84.90000000000003
What music label is Shadows represented by?,"So, like, which music label is Shadows signed to?",0.14714057743549347,1.9633333333333332,54.166666666666664,75.50000000000003
What music label is Ace Troubleshooter represented by?,"Yo, which music label is Ace Troubleshooter with?",0.13038066029548645,2.966666666666667,75.0,61.24000000000001
What music label is Kad fazani lete represented by?,"Yo, which music label is Kad fazani lete reppin’?",0.04791288077831268,1.151111111111111,79.16666666666666,66.10000000000002
What music label is Morcheeba represented by?,"Hey, so like, which music label is Morcheeba signed to?",0.1274043619632721,1.998333333333333,65.38461538461539,69.78500000000001
What music label is Lilys represented by?,"So, like, which music label is Lily with?",0.13353313505649567,3.2939999999999996,54.54545454545455,82.39000000000001
What music label is Cut Above the Rest represented by?,"Yo, which music label is Cut Above the Rest signed to?",0.09223631769418716,2.562857142857143,69.23076923076923,80.30636363636367
What music label is Dirty Boots represented by?,"Hey, so which music label is Dirty Boots signed to?",0.24881155788898468,3.031428571428571,66.66666666666667,78.24500000000002
What music label is Where Do Broken Hearts Go represented by?,"So, like, what music label is that song ""Where Do Broken Hearts Go"" with?",0.2524423897266388,3.382222222222222,68.42105263157895,89.89642857142859
What music label is Týr represented by?,"So, like, which music label is Týr signed with?",0.14209997653961182,1.9633333333333332,58.333333333333336,84.90000000000003
What music label is Jazz from Hell represented by?,"So, like, what music label is that Jazz from Hell stuff with?",0.057178907096385956,3.031428571428571,70.0,95.955
What music label is A Book of Songs for Anne Marie represented by?,"So, like, which music label is A Book of Songs for Anne Marie signed to?",0.18918545544147491,1.8533333333333333,69.44444444444444,90.09000000000002
What music label is Boogie Body Land represented by?,"So, like, which music label is Boogie Body Land signed to?",0.14677651226520538,3.0462499999999997,60.714285714285715,80.30636363636367
What music label is Rewired represented by?,"So, like, which music label is Rewired signed to?",0.1488795429468155,1.9633333333333332,45.83333333333333,66.10000000000002
What music label is Mandrake represented by?,"Which music label is Mandrake signed to, ya know?",0.06187308207154274,1.72,50.0,75.50000000000003
What music label is Dawn represented by?,"So like, which music label is Dawn reppin'?",0.08428308367729187,2.7066666666666666,63.63636363636364,82.39000000000001
What music label is The Birthday Party represented by?,"Hey, so which music label is The Birthday Party with?",0.4229361116886139,3.1799999999999997,79.16666666666667,78.24500000000002
What music label is Personal Mountains represented by?,"So, like, which music label is Personal Mountains signed to?",0.1482754647731781,1.9985714285714284,57.69230769230769,61.32500000000002
What music label is Beefeater represented by?,"Yo, which music label is Beefeater signed to?",0.09525343030691147,1.7266666666666666,60.0,61.24000000000001
What music label is Touched by a Polka represented by?,"So, like, which music label is Touched by a Polka signed to, ya know?",0.042806267738342285,2.2266666666666666,50.0,77.81071428571428
What music label is Naty Botero represented by?,Which music label is Naty Botero signed to?,0.8880748748779297,1.7266666666666666,66.66666666666667,50.66500000000002
What music label is Taboo represented by?,"So, like, which music label is Taboo with?",0.13602502644062042,2.69,63.63636363636363,82.39000000000001
What music label is Prizmmy represented by?,"So, like, which music label is Prizmmy signed to?",0.13873448967933655,1.9633333333333332,54.166666666666664,75.50000000000003
What music label is Unleashed represented by?,"Yo, which music label is Unleashed signed to?",0.09689205884933472,2.1,50.0,61.24000000000001
What music label is A Good Ground represented by?,What's the music label that A Good Ground is with?,0.9519551396369934,2.795,70.83333333333333,95.68818181818183
What music label is Face Up represented by?,"Yo, which music label is Face Up signed to?",0.09973589330911636,2.7228571428571433,63.63636363636363,84.90000000000003
What music label is WYSIWYG represented by?,"So, like, which music label is WYSIWYG signed to, ya know?",0.03577457368373871,1.6824999999999999,46.666666666666664,72.61545454545457
What music label is Taru represented by?,"Yo, which music label is Taru signed to?",0.12047536671161652,1.7266666666666666,60.0,71.81500000000001
What music label is Straight Ahead represented by?,"Yo, which music label is Straight Ahead reppin'?",0.06428487598896027,2.3028571428571425,72.72727272727272,71.81500000000001
What music label is Backstage represented by?,"Yo, which music label's got Backstage under their wing?",0.09750062972307205,3.311666666666666,75.0,78.24500000000002
What music label is Vague Premonition represented by?,"So, like, which music label is Vague Premonition signed to?",0.14453177154064178,2.1757142857142857,57.69230769230769,61.32500000000002
What music label is The Blues Brothers represented by?,"Hey, so like, which music label are The Blues Brothers signed to, ya know?",0.03826441243290901,1.8166666666666669,61.111111111111114,83.85357142857143
What music label is The Young Ones represented by?,"Hey, so like, which music label are The Young Ones signed to?",0.16403038799762726,2.217142857142857,70.0,81.85500000000002
What music label is Taken by Force represented by?,"Yo, which music label's got Taken by Force on their roster?",0.07603047043085098,2.874285714285714,71.42857142857143,81.85500000000002
What music label is Portrait of the Goddess represented by?,"So, like, which music label is that Portrait of the Goddess jam under, ya know?",0.03052249364554882,2.8555555555555556,71.05263157894737,78.81000000000003
What music label is Serve & Collect III represented by?,"Yo, which music label's got Serve & Collect III on their roster?",0.08160571753978729,2.6975,70.0,81.85500000000002
What music label is Dungen 2 represented by?,"So, like, which music label is Dungen 2 with?",0.14217530190944672,2.356,62.5,84.90000000000003
What music label is Get It On...Tonite represented by?,"Yo, which music label is Get It On...Tonite signed to?",0.007074546068906784,1.8199999999999998,60.71428571428572,85.88886363636365
What music label is Baby I'm Yours represented by?,Which music label’s got Baby I'm Yours on their roster?,0.17058543860912323,2.16,67.85714285714286,81.85500000000002
What music label is A Hope for Home represented by?,"So, like, which music label is A Hope for Home signed with?",0.15495645999908447,2.448571428571429,66.66666666666667,88.905
What music label is It Would Be You represented by?,"So, like, which music label is It Would Be You signed with?",0.13697212934494019,2.2716666666666665,43.333333333333336,88.905
What music label is Chthonic represented by?,"So, like, which music label is Chthonic signed to?",0.14321684837341309,1.9633333333333332,54.166666666666664,75.50000000000003
What music label is Anakonda represented by?,"So, like, which music label is Anakonda with?",0.1470596343278885,2.356,63.63636363636363,61.24000000000001
What music label is Le Vibrazioni represented by?,"So, like, which music label is Le Vibrazioni signed to, you know?",0.15639345347881317,1.6824999999999999,50.0,67.75500000000001
What music label is Tash represented by?,"Hey, which music label's got Tash on their roster?",0.22616001963615417,2.681666666666666,66.66666666666667,86.70500000000001
"What music label is High Winds, White Sky represented by?","Yo, which music label is High Winds, White Sky signed to?",0.10517912358045578,2.462222222222222,67.85714285714286,87.99727272727276
What music label is Blood Brothers represented by?,"So, like, which music label is Blood Brothers signed to?",0.14362001419067383,2.3771428571428572,57.69230769230769,78.24500000000002
What music label is Doll Domination represented by?,"So, like, which music label is Doll Domination signed to, ya know?",0.026175040751695633,2.3633333333333333,50.0,67.75500000000001
What music label is The Mystery of Compassion represented by?,"So, like, which music label is The Mystery of Compassion signed to?",0.16527435183525085,2.2857142857142856,63.33333333333333,60.70500000000001
What music label is Ball of Confusion represented by?,"So, like, which music label is Ball of Confusion signed to?",0.1557333916425705,2.3366666666666664,60.714285714285715,72.61545454545457
What music label is George Olsen represented by?,"Hey, so like, which music label is George Olsen signed to?",0.16373927891254425,1.7128571428571426,67.85714285714286,80.30636363636367
What music label is Unique represented by?,"So, like, which music label is Unique signed to?",0.14003784954547882,2.2783333333333333,54.166666666666664,75.50000000000003
What music label is Collecting Sunlight represented by?,"Hey, so which music label is Collecting Sunlight with?",0.2927846908569336,2.7399999999999998,68.18181818181819,66.10000000000002
What music label is Carl Belew represented by?,"So, like, which music label is Carl Belew signed to, ya know?",0.03122466243803501,1.4955555555555555,50.0,81.85500000000002
What music label is Asphalt Ballet represented by?,"So, like, which music label is Asphalt Ballet signed to, ya know?",0.040895380079746246,2.481111111111111,50.0,74.805
What music label is The Spirit's in It represented by?,"Hey, so like, which music label is The Spirit's in It signed to?",0.105372853577137,2.2649999999999997,64.70588235294117,83.85357142857143
What music label is The Miracle Mile represented by?,"Hey, which music label is The Miracle Mile signed to?",0.3963172733783722,2.511428571428571,66.66666666666667,78.24500000000002
What music label is Mathematics represented by?,"Yo, which music label is Mathematics reppin'?",0.07697460800409317,2.1466666666666665,70.0,42.61571428571432
What music label is Under the Milky Way represented by?,"Yo, which music label is Under the Milky Way signed to?",0.11132396757602692,2.317142857142857,69.23076923076923,72.61545454545457
What music label is Karen Girl's represented by?,"So, like, which music label is Karen Girl's signed to?",0.13167311251163483,2.3757142857142854,57.14285714285714,80.30636363636367
What music label is Heart Like a Gun represented by?,"Yo, which music label is Heart Like a Gun signed to?",0.10806962102651596,2.815714285714286,69.23076923076923,87.99727272727276
What music label is Merrill at Midnight represented by?,"So, like, which music label is Merrill at Midnight signed to?",0.13310585916042328,2.1314285714285712,60.714285714285715,72.61545454545457
What music label is Red Rose for Gregory represented by?,"So, like, which music label is Red Rose for Gregory with?",0.15399810671806335,2.988571428571429,71.42857142857143,80.30636363636367
What music label is Ian Moore represented by?,"Hey, do you know which music label Ian Moore's reppin'?",0.1507606953382492,1.8175,60.71428571428571,87.99727272727276
What music label is All Women Are Bitches represented by?,"So, like, which music label is All Women Are Bitches signed to, or whatever?",0.11703013628721237,1.7174999999999998,55.55555555555556,65.72500000000001
What music label is Jimmy Somerville represented by?,"So, like, which music label is Jimmy Somerville with?",0.1514483094215393,2.618333333333333,66.66666666666666,66.10000000000002
What music label is It's Alright represented by?,"So, like, which music label is It's Alright signed to?",0.12429118156433105,1.9585714285714284,46.42857142857143,80.30636363636367
What music label is Wolfpac represented by?,"So, like, which music label is Wolfpac with?",0.1374329775571823,2.356,63.63636363636363,82.39000000000001
What music label is Kiss the Bunny represented by?,"So, like, which music label is Kiss the Bunny signed to, ya know?",0.02617245726287365,2.30375,52.94117647058823,83.0092307692308
What music label is Muse represented by?,"So, like, which music label is Muse signed to, ya know?",0.029961274936795235,1.98875,46.666666666666664,87.99727272727276
What music label is Sparkle and Fade represented by?,"Yo, so like, which music label is Sparkle and Fade signed to?",0.06869136542081833,2.3785714285714286,66.66666666666666,88.905
What music label is Hank Crawford represented by?,"So, like, which music label is Hank Crawford signed to?",0.14531664550304413,1.6828571428571428,57.69230769230769,78.24500000000002
What music label is After the Drama represented by?,"So, like, which music label is After the Drama signed with?",0.13838811218738556,2.353333333333333,64.28571428571429,72.61545454545457
What music label is The Tenors represented by?,"So, like, which music label are The Tenors signed with?",0.16616705060005188,2.025,61.53846153846153,78.24500000000002
What music label is Mostly Coltrane represented by?,Which music label is Mostly Coltrane signed to?,0.9070340991020203,2.065,66.66666666666667,61.24000000000001
What music label is Alexander Tucker represented by?,"So, like, which music label is Alexander Tucker signed with?",0.16156959533691406,1.6828571428571428,61.53846153846153,52.86500000000001
"What music label is It Ain't What U Wear, It's How U Play It represented by?","Yo, which music label's got ""It Ain't What U Wear, It's How U Play It""?",0.18709886074066162,1.5954545454545452,45.652173913043484,94.565
What music label is Plumb represented by?,"So, like, which music label is Plumb signed to?",0.14710858464241028,2.5766666666666667,54.166666666666664,84.90000000000003
What music label is Pegz represented by?,"So, like, which music label is Pegz signed with?",0.12645089626312256,1.9633333333333332,58.333333333333336,84.90000000000003
What music label is Drums Unlimited represented by?,"So, like, which music label is Drums Unlimited with?",0.14830991625785828,3.0749999999999997,66.66666666666666,66.10000000000002
What music label is Misguided Roses represented by?,"So, like, which music label is Misguided Roses signed to?",0.15721574425697327,1.98,57.69230769230769,61.32500000000002
What music label is Dagger Mouth represented by?,"Yo, which music label is Dagger Mouth with, like, for real?",0.0871383473277092,3.2228571428571433,76.66666666666666,87.99727272727276
What music label is Cracking Under Pressure represented by?,"Yo, which music label is Cracking Under Pressure reppin'?",0.05499939247965813,2.4614285714285713,66.66666666666667,56.70000000000002
What music label is The Outer Limits represented by?,"So, like, which music label is reppin' The Outer Limits?",0.0799412652850151,2.217142857142857,60.71428571428571,69.78500000000001
What music label is Rocky Loves Emily represented by?,"Hey, so which music label is Rocky Loves Emily signed to?",0.26157820224761963,2.0199999999999996,61.53846153846153,57.23363636363638
What music label is Chronicles represented by?,"Yo, which music label is Chronicles reppin'?",0.07107216119766235,1.7266666666666666,70.0,54.70142857142861
What music label is Cyclotron represented by?,Which music label is Cyclotron reppin'?,0.11862119287252426,2.072,75.0,45.64500000000001
What music label is Rhythm and Booze represented by?,"So, like, which music label is Rhythm and Booze signed to, ya know?",0.03280453383922577,2.3344444444444443,50.0,89.51692307692309
What music label is Ricochet represented by?,"Yo, which music label is Ricochet signed to?",0.12159443646669388,2.275,60.0,61.24000000000001
What music label is Apocalypso represented by?,"So, like, which music label is Apocalypso signed to?",0.13995040953159332,1.9633333333333332,54.166666666666664,47.30000000000004
What music label is Favourite Worst Nightmare represented by?,"Yo, which music label is Favourite Worst Nightmare signed to?",0.07822331041097641,1.8575,66.66666666666667,61.32500000000002
What music label is Templars: In Sacred Blood represented by?,"So, like, which music label is Templars: In Sacred Blood signed to, ya know?",0.06697022169828415,2.009,55.26315789473684,77.81071428571428
What music label is Laser Inc represented by?,"So like, which music label is Laser Inc reppin'?",0.07584022730588913,2.325714285714286,66.66666666666667,75.50000000000003
What music label is Yeah! Meccha Holiday represented by?,"Yo, which music label is Yeah! Meccha Holiday with?",0.08995392918586731,2.1585714285714284,66.66666666666667,70.66750000000002
What music label is Saint Low represented by?,"Hey, so which music label is Saint Low signed to?",0.2626972496509552,2.6828571428571424,66.66666666666667,86.70500000000001
What music label is LoveLikeFire represented by?,"So, like, which music label is LoveLikeFire signed to?",0.14210940897464752,1.9633333333333332,54.166666666666664,47.30000000000004
What music label is You Are Not Alone represented by?,"Yo, which music label's got ""You Are Not Alone"" under their wing?",0.10867778956890106,2.8075,47.05882352941177,83.0092307692308
What music label is Days of Wine and Roses and Other TV Requests represented by?,"So, like, which music label is behind that ""Days of Wine and Roses and Other TV Requests"" thing?",0.23739853501319885,2.74,73.91304347826087,75.76500000000001
What music label is As the Palaces Burn represented by?,"Yo, which music label is As the Palaces Burn signed to, ya know?",0.023841314017772675,1.7944444444444443,59.375,76.50153846153849
What music label is Band of Brothers represented by?,"So, like, which music label is the Band of Brothers signed to or whatever?",0.1286669373512268,2.3514285714285714,61.76470588235294,71.76785714285715
What music label is Night of the Living Dead represented by?,"So, like, which music label is Night of the Living Dead reppin'?",0.06405384838581085,2.9262499999999996,71.875,81.85500000000002
What music label is Courage represented by?,"So, like, which music label is Courage signed to?",0.1378902643918991,2.2166666666666663,54.166666666666664,75.50000000000003
What music label is The Standells represented by?,"Yo, which music label are The Standells signed to?",0.11336254328489304,1.7883333333333333,63.63636363636364,75.50000000000003
What music label is Pleased to Meet You represented by?,"So, like, which music label is Pleased to Meet You signed to?",0.14239639043807983,2.4499999999999997,46.666666666666664,81.85500000000002
