,Original Query,modified_query,Roberta Formality Ranking Score,Concreteness Score,Linguistic Formality Score,Readability,question_id
8984,Who was the screenwriter for Paradise?,"Hey, so like, who wrote the script for Paradise?",0.1268360763788223,3.155,70.83333333333334,94.3,6825
8988,Who was the screenwriter for Out of Life?,"Yo, who wrote the script for Out of Life?",0.1356579363346099,2.74,72.72727272727272,113.10000000000002,6826
8989,Who was the screenwriter for The Return?,"Yo, who wrote the script for The Return?",0.1116621345281601,2.81,70.0,103.54,6827
8990,Who was the screenwriter for Fire?,"Yo, who wrote the script for that movie Fire?",0.1643003672361374,3.508,72.72727272727272,113.10000000000002,6828
8991,Who was the screenwriter for The Hours?,"Yo, who wrote the script for The Hours?",0.1200411319732666,2.0675,70.0,114.115,6829
8993,Who was the screenwriter for Last Days?,"Yo, who wrote the script for Last Days?",0.126273050904274,2.9339999999999997,70.0,114.115,6830
8994,Who was the screenwriter for Bomb?,"Yo, who wrote the script for Bomb?",0.1091318503022193,3.2775,66.66666666666666,115.13000000000002,6831
8995,Who was the screenwriter for Black Book?,"Yo, who wrote the script for that movie Black Book?",0.1485716253519058,3.586666666666666,75.0,112.085,6832
8996,Who was the screenwriter for Transylvania?,"Hey, who wrote the script for that Transylvania flick?",0.3530182540416717,2.722,72.72727272727272,84.90000000000003,6833
8998,Who was the screenwriter for Pilot?,"Hey, so like, who actually wrote the script for that Pilot thing?",0.1168956086039543,3.185,70.0,88.905,6834
9000,Who was the screenwriter for The Greatest?,"Yo, who wrote the script for The Greatest?",0.1575870066881179,2.0675,70.0,103.54,6835
9001,Who was the screenwriter for Action?,"Yo, who wrote the script for that Action flick?",0.08602225035429,2.968,72.72727272727272,103.70000000000002,6836
9002,Who was the screenwriter for A.D.?,"Hey, so like, who actually wrote the script for A.D.?",0.1768281012773513,2.254,65.38461538461539,101.2706818181818,6837
9004,Who was the screenwriter for The Great Moment?,"Yo, who wrote the script for The Great Moment?",0.1877542734146118,2.338,72.72727272727272,103.70000000000002,6838
9005,Who was the screenwriter for Over the Top?,"Yo, who wrote the script for Over the Top?",0.1192338690161705,3.05,72.72727272727272,103.70000000000002,6839
9008,Who was the screenwriter for Going Away?,"Yo, who wrote the script for Going Away?",0.1042523235082626,2.638,50.0,103.54,6840
9009,Who was the screenwriter for The Chorus?,"Yo, who penned the script for The Chorus?",0.1892972290515899,2.1875,70.0,92.965,6841
9010,Who was the screenwriter for The Best of Me?,"Hey, so like, who wrote the script for The Best of Me?",0.1458170115947723,2.8749999999999996,76.66666666666667,110.055,6842
9016,Who was the screenwriter for Le Divorce?,"Yo, who's the dude or dudette that wrote the script for Le Divorce?",0.0550624243915081,1.93125,68.75,95.93928571428572,6843
9018,Who was the screenwriter for Pirates?,"Yo, who wrote the script for Pirates?",0.1007736176252365,2.0675,66.66666666666666,90.95857142857145,6844
9019,Who was the screenwriter for Je t'aime moi non plus?,"Hey, so like, who wrote the script for Je t'aime moi non plus?",0.1686604171991348,1.414285714285714,75.0,108.025,6845
9020,Who was the screenwriter for Pee?,"Hey, so like, who wrote the script for Pee?",0.1217669323086738,3.6549999999999994,70.83333333333334,113.10000000000002,6846
9021,Who was the screenwriter for Accident?,"Yo, who wrote the script for that movie Accident?",0.1745389997959137,3.2239999999999993,72.72727272727272,94.3,6847
9025,Who was the screenwriter for Nightmare?,"Hey, so like, who wrote the script for Nightmare?",0.1230049803853035,3.215,70.83333333333334,103.70000000000002,6848
9027,Who was the screenwriter for Drôle de Félix?,"Yo, who wrote the script for Drôle de Félix?",0.2181206345558166,1.654,68.18181818181819,113.10000000000002,6849
9029,Who was the screenwriter for Prototype?,"Hey, do ya know who wrote the script for Prototype?",0.0208963453769683,2.532857142857143,50.0,95.165,6850
9030,Who was the screenwriter for Container?,"Hey, do ya know who wrote the script for Container?",0.019762597978115,2.698571428571429,50.0,95.165,6851
9031,Who was the screenwriter for Cocktail?,"Yo, who wrote the script for that movie Cocktail?",0.1726972311735153,3.4519999999999995,72.72727272727272,103.70000000000002,6852
9034,Who was the screenwriter for The Fight?,"Yo, who wrote the script for The Fight?",0.102594144642353,3.1174999999999997,70.0,114.115,6853
9035,Who was the screenwriter for The Night They Raided Minsky's?,"Yo, who wrote the script for The Night They Raided Minsky's?",0.1313620954751968,2.1316666666666664,60.71428571428571,95.955,6854
9036,Who was the screenwriter for 3?,"Hey, so like, who wrote the script for that movie 3?",0.0909431055188179,3.6225,71.42857142857143,111.07000000000002,6855
9039,Who was the screenwriter for The Journey?,"Hey, do ya know who wrote the script for The Journey?",0.0142470821738243,2.3728571428571428,53.84615384615385,103.37909090909092,6856
9040,Who was the screenwriter for By the Sea?,"Yo, who wrote the script for By the Sea?",0.1242817789316177,3.2649999999999997,72.72727272727272,113.10000000000002,6857
9042,Who was the screenwriter for Black and White?,"Yo, who wrote the script for Black and White?",0.121682658791542,3.184,68.18181818181819,113.10000000000002,6858
9045,Who was the screenwriter for Virus?,"Yo, who wrote the script for that movie Virus?",0.1784872263669967,3.268,72.72727272727272,103.70000000000002,6859
9047,"Who was the screenwriter for Mirror, Mirror?","Yo, who wrote the script for Mirror, Mirror?",0.1105377525091171,3.641999999999999,68.18181818181819,92.965,6860
9048,Who was the screenwriter for Makkal?,"Yo, who wrote the script for Makkal?",0.1526090204715728,2.0675,66.66666666666666,103.04428571428576,6861
9049,Who was the screenwriter for The Business?,"Yo, who wrote the script for The Business?",0.1106826737523078,2.8874999999999997,70.0,92.965,6862
9051,Who was the screenwriter for Amaram?,"Yo, who wrote the script for Amaram?",0.1133545562624931,2.0675,66.66666666666666,90.95857142857145,6863
9052,Who was the screenwriter for The Family?,"Hey, so like, who wrote the script for The Family, you know?",0.1313323676586151,3.162,62.5,95.955,6864
9053,Who was the screenwriter for PDA?,"Yo, who's the dude or gal that wrote the script for PDA?",0.0230481326580047,2.3885714285714283,66.66666666666666,109.04000000000002,6865
9055,Who was the screenwriter for High School?,"Yo, who wrote the script for that High School flick?",0.117368683218956,3.3716666666666666,75.0,112.085,6866
9056,Who was the screenwriter for Pokey Mom?,"Hey, do ya know who wrote the script for Pokey Mom?",0.0141188753768801,2.3049999999999997,53.84615384615385,103.37909090909092,6867
9058,Who was the screenwriter for Excited?,"So, like, who wrote the script for that movie Excited?",0.1540640592575073,3.3199999999999994,57.69230769230769,95.165,6868
9060,Who was the screenwriter for The Best Offer?,"Yo, who wrote the script for The Best Offer?",0.1473247855901718,2.42,72.72727272727272,103.70000000000002,6869
9061,Who was the screenwriter for Two Weeks?,"Yo, who wrote the script for that movie Two Weeks?",0.1414050161838531,2.572,70.83333333333333,112.085,6870
9062,Who was the screenwriter for Enough Said?,"Yo, who wrote the script for Enough Said?",0.1236256957054138,2.514,70.0,103.54,6871
9063,Who was the screenwriter for Proof?,"Hey, so like, who wrote the script for Proof?",0.1286646574735641,3.1424999999999996,70.83333333333334,113.10000000000002,6872
9064,Who was the screenwriter for Holiday?,"Hey, so like, who wrote the script for Holiday?",0.1259958446025848,3.1899999999999995,70.83333333333334,94.3,6873
9065,Who was the screenwriter for Midnight?,"Hey, so like, who actually wrote the script for that movie Midnight?",0.1335539072751999,3.1666666666666665,70.0,88.905,6874
9066,Who was the screenwriter for Uno?,"Yo, who wrote the script for Uno?",0.1123231202363967,2.0675,66.66666666666666,103.04428571428576,6875
9067,Who was the screenwriter for Destiny?,"Yo, who wrote the script for Destiny?",0.0979754775762558,2.485,66.66666666666666,90.95857142857145,6876
9069,Who was the screenwriter for A Night in Sickbay?,"Yo, who wrote the script for A Night in Sickbay?",0.1330857574939727,2.558,75.0,103.625,6877
9071,Who was the screenwriter for Kids?,"Yo, who wrote the script for that movie Kids?",0.0609944015741348,3.494,72.72727272727272,113.10000000000002,6878
9072,Who was the screenwriter for Tron: Legacy?,"Yo, who wrote the script for Tron: Legacy?",0.121372751891613,1.934,68.18181818181819,92.965,6879
9073,Who was the screenwriter for The Piano?,"Yo, who wrote the script for The Piano?",0.1549229025840759,3.2925,70.0,103.54,6880
9076,Who was the screenwriter for Old School?,"Yo, who wrote the script for Old School?",0.1372745782136917,3.156,70.0,114.115,6881
9077,Who was the screenwriter for Gold?,"Hey, who wrote the script for Gold?",0.4245355427265167,3.6774999999999993,66.66666666666666,115.13000000000002,6882
9078,Who was the screenwriter for The Ten?,"Yo, who wrote the script for The Ten?",0.1093868389725685,2.915,70.0,114.115,6883
9081,Who was the screenwriter for Ace Ventura: Pet Detective?,"Yo, who wrote the script for Ace Ventura: Pet Detective?",0.1699847280979156,3.0157142857142856,73.07692307692308,78.24500000000002,6884
9082,Who was the screenwriter for The Misfortunates?,"So, like, who wrote the script for The Misfortunates, ya know?",0.0560934245586395,1.895,60.0,80.30636363636367,6885
9084,Who was the screenwriter for Network?,"Yo, who wrote the script for that movie Network?",0.1723390519618988,3.2119999999999997,72.72727272727272,103.70000000000002,6886
9086,Who was the screenwriter for Darling?,"Hey, so like, who wrote the script for Darling?",0.128632053732872,3.109999999999999,62.5,103.70000000000002,6887
9087,Who was the screenwriter for The River?,"Hey, so like, who wrote the script for The River?",0.1358115077018737,3.6975,73.07692307692308,103.625,6888
9090,Who was the screenwriter for The Collector?,"Yo, who wrote the script for The Collector?",0.1110899597406387,3.0925,70.0,92.965,6889
9091,Who was the screenwriter for Underground?,"Who wrote the script for Underground, like, who’s the genius behind it?",0.1806286871433258,2.556666666666666,55.88235294117647,83.0092307692308,6890
9095,Who was the screenwriter for The Bet?,"Yo, who wrote the script for The Bet?",0.0934372767806053,2.8425,70.0,114.115,6891
9099,Who was the screenwriter for The Spoilers?,"Hey, so who wrote the script for The Spoilers, huh?",0.1971995830535888,2.316,73.07692307692308,103.625,6892
9100,Who was the screenwriter for Wisdom?,"Yo, who wrote the script for that movie Wisdom?",0.1564528346061706,2.8779999999999997,72.72727272727272,103.70000000000002,6893
9102,Who was the screenwriter for Join the Club?,"Yo, who wrote the script for Join the Club?",0.1153794974088668,2.982,72.72727272727272,113.10000000000002,6894
9103,Who was the screenwriter for Sisters?,"Yo, do you know who wrote the script for Sisters?",0.3744992017745971,2.068333333333334,50.0,103.625,6895
9104,Who was the screenwriter for The Hours?,"Hey, who wrote the script for The Hours?",0.3936175405979156,2.4749999999999996,70.0,114.115,6896
9105,Who was the screenwriter for Unexpected?,"Hey, so who's the dude or gal that wrote the script for Unexpected?",0.0598741509020328,2.94,62.5,89.89642857142859,6897
9106,Who was the screenwriter for Swing?,"Hey, so like, who wrote the script for Swing?",0.1319094151258468,3.609999999999999,62.5,113.10000000000002,6898
9107,Who was the screenwriter for Bomb?,"Hey, so like, who wrote the script for that movie Bomb?",0.1275378614664077,3.866,75.0,111.07000000000002,6899
9110,Who was the screenwriter for Seven?,"Yo, who wrote the script for Seven?",0.1464626193046569,2.7566666666666664,66.66666666666666,103.04428571428576,6900
9112,Who was the screenwriter for The Way?,"Hey, who wrote the script for The Way, ya know?",0.0518246106803417,2.32,65.38461538461539,112.085,6901
9113,Who was the screenwriter for The Worst Years of Our Lives?,"Yo, who's the dude or gal that wrote The Worst Years of Our Lives?",0.0652527585625648,1.6925,64.70588235294117,101.37000000000002,6902
9114,Who was the screenwriter for One Night?,"Hey, so like, who wrote the script for One Night?",0.1366670578718185,3.604999999999999,69.23076923076923,112.085,6903
9115,Who was the screenwriter for Pilot?,"Yo, who wrote the script for that Pilot thingy?",0.1033127456903457,3.088,72.72727272727272,94.3,6904
9117,Who was the screenwriter for Ex?,"Hey, do you know who wrote the script for Ex?",0.452929139137268,2.7699999999999996,50.0,112.085,6905
9118,Who was the screenwriter for Act One?,Who's the dude that wrote the script for Act One?,0.2020232826471328,2.932,62.5,111.07000000000002,6906
9120,Who was the screenwriter for Zombie Stripper Apocalypse?,"Yo, so like, who wrote the script for that Zombie Stripper Apocalypse flick?",0.0481011904776096,3.3042857142857147,78.125,83.0092307692308,6907
9122,Who was the screenwriter for Nine?,"Yo, who wrote the script for Nine?",0.1447436809539795,2.7566666666666664,66.66666666666666,115.13000000000002,6908
9124,Who was the screenwriter for The Egyptian?,"Yo, who wrote the script for The Egyptian?",0.1440423429012298,2.0675,70.0,92.965,6909
9127,Who was the screenwriter for Pilot?,"Hey, so like, who wrote the script for that Pilot thingy?",0.0985405594110488,3.414,75.0,95.68818181818185,6910
9128,Who was the screenwriter for Baby?,"Yo, who wrote the script for Baby?",0.0626087412238121,3.3175,66.66666666666666,103.04428571428576,6911
9129,Who was the screenwriter for The Promise?,"Yo, who wrote the script for The Promise, like, for real?",0.0790293589234352,2.572,73.33333333333334,103.37909090909092,6912
9130,Who was the screenwriter for The Classic?,"Hey, so like, who wrote the script for The Classic, ya know?",0.0472089163959026,2.263333333333333,68.75,103.005,6913
9132,Who was the screenwriter for Pitch?,"Hey, so like, who wrote the script for Pitch?",0.11433757096529,3.4749999999999996,70.83333333333334,113.10000000000002,6914
9134,Who was the screenwriter for Earth?,"Yo, who wrote the script for that Earth movie?",0.118684746325016,3.532,72.72727272727272,113.10000000000002,6915
9136,Who was the screenwriter for Images?,"Yo, who wrote the script for Images?",0.1172352656722068,2.0675,66.66666666666666,90.95857142857145,6916
9138,Who was the screenwriter for A Teacher?,"Hey, so like, who wrote the script for that show A Teacher?",0.130952775478363,3.678,76.66666666666667,103.005,6917
9140,Who was the screenwriter for Humpday?,"So, like, who wrote the script for that movie Humpday?",0.1625353991985321,2.856,65.38461538461539,103.625,6918
9141,Who was the screenwriter for 100?,"Yo, who wrote the script for 100?",0.132732942700386,2.7566666666666664,61.11111111111111,115.13000000000002,6919
9143,Who was the screenwriter for The Brave?,"Yo, who wrote the script for The Brave?",0.1155399233102798,2.6325,70.0,114.115,6920
9144,Who was the screenwriter for Out of Time?,"Yo, who's the dude or gal that wrote the script for Out of Time?",0.0267697665840387,2.827142857142857,70.58823529411765,107.01000000000002,6921
9145,Who was the screenwriter for Oil?,"So, like, who wrote the script for that movie Oil?",0.1501011103391647,3.842,65.38461538461539,112.085,6922
9146,Who was the screenwriter for Winner?,"Hey, so like, who wrote the script for that movie Winner?",0.0840443223714828,3.54,75.0,103.37909090909092,6923
9151,Who was the screenwriter for Romance?,"Hey, so like, who wrote the script for that Romance flick?",0.1021962389349937,3.1599999999999993,75.0,103.37909090909092,6924
9153,Who was the screenwriter for The Touch?,"Yo, who wrote the script for The Touch?",0.1137463822960853,3.0325,70.0,114.115,6925
9154,Who was the screenwriter for Eclipse?,Who's the dude that wrote the script for Eclipse?,0.1900297999382019,3.2739999999999996,63.63636363636363,103.625,6926
9159,Who was the screenwriter for Face?,"Hey, so like, who wrote the script for that movie Face?",0.1214574128389358,3.872,75.0,111.07000000000002,6927
9161,Who was the screenwriter for Horror Story?,"Hey, so like, who wrote the script for that Horror Story flick?",0.1204387545585632,3.235,76.66666666666666,95.955,6928
9162,Who was the screenwriter for Another Simpsons Clip Show?,"Yo, who wrote the script for that Another Simpsons Clip Show thing?",0.1445079743862152,2.825714285714286,78.57142857142858,88.905,6929
9163,Who was the screenwriter for Michelle?,"Yo, who's the genius behind the script for Michelle?",0.1283287703990936,1.544,75.0,86.70500000000001,6930
9164,Who was the screenwriter for Ryan?,"Yo, who wrote the script for Ryan?",0.1143698841333389,2.0675,66.66666666666666,115.13000000000002,6931
9165,Who was the screenwriter for Behind Enemy Lines II: Axis of Evil?,"Hey, so like, who wrote the script for that movie Behind Enemy Lines II: Axis of Evil?",0.1696242839097976,2.535555555555556,80.95238095238095,75.12117647058825,6932
9167,Who was the screenwriter for The Gospel?,"Yo, who wrote the script for The Gospel, ya know?",0.0385818071663379,2.295,65.38461538461539,103.625,6933
9168,Who was the screenwriter for Final Destination?,"Yo, who wrote the script for Final Destination?",0.1204278245568275,2.952,70.0,71.81500000000001,6934
9169,Who was the screenwriter for Outside the Law?,"Yo, who wrote the script for Outside the Law?",0.1106619611382484,2.71,72.72727272727272,103.70000000000002,6935
9170,Who was the screenwriter for Washed Out?,"Yo, who wrote the script for that movie Washed Out?",0.1274872571229934,3.265,62.5,103.625,6936
9172,Who was the screenwriter for The Fly?,"Yo, who wrote the script for The Fly?",0.1110318079590797,3.2275,70.0,114.115,6937
9174,Who was the screenwriter for The Bench?,"Hey, so like, who wrote the script for The Bench?",0.1313703805208206,3.6925,73.07692307692308,112.085,6938
9179,Who was the screenwriter for Amok Time?,"Hey, so like, who actually wrote the script for that Amok Time episode?",0.1372972726821899,2.794285714285714,71.875,76.50153846153849,6939
9181,Who was the screenwriter for Open House?,"Yo, who wrote the script for Open House?",0.1226966306567192,3.2960000000000003,70.0,103.54,6940
9182,Who was the screenwriter for The Convention?,"Yo, who wrote the script for The Convention, like who’s the genius behind it?",0.0648426786065101,2.0785714285714283,60.526315789473685,84.45000000000003,6941
9183,Who was the screenwriter for Margaret?,"Yo, who wrote the script for that movie Margaret?",0.1445048451423645,2.572,72.72727272727272,94.3,6942
9184,Who was the screenwriter for Flesh?,"Yo, who wrote the script for Flesh?",0.1283512413501739,3.215,66.66666666666666,115.13000000000002,6943
9185,Who was the screenwriter for Time?,"Yo, who wrote the script for Time?",0.1148932203650474,2.835,66.66666666666666,115.13000000000002,6944
9186,Who was the screenwriter for Chain?,"Yo, who wrote the script for Chain?",0.1239122524857521,3.205,66.66666666666666,115.13000000000002,6945
9188,Who was the screenwriter for Highway?,"Yo, who wrote the script for that Highway movie?",0.1349659115076065,3.5159999999999996,72.72727272727272,103.70000000000002,6946
9193,Who was the screenwriter for Rebel?,"Yo, who wrote the script for Rebel?",0.1140379831194877,2.835,66.66666666666666,103.04428571428576,6947
9195,Who was the screenwriter for Nowhere?,"Yo, who wrote the script for Nowhere?",0.109232947230339,2.5149999999999997,66.66666666666666,103.04428571428576,6948
9196,Who was the screenwriter for Paris?,"Yo, who's the dude that wrote the script for Paris?",0.0839684084057807,2.033333333333333,65.38461538461539,103.37909090909092,6949
9197,Who was the screenwriter for Stick It?,"Yo, who wrote the script for that movie Stick It?",0.1006223931908607,3.49,66.66666666666666,112.085,6950
9198,Who was the screenwriter for 23?,"Yo, who wrote the script for that movie 23?",0.1674511134624481,3.215,68.18181818181819,113.10000000000002,6951
9199,Who was the screenwriter for Spy?,"Yo, who wrote the script for that movie Spy?",0.1334857046604156,3.4,72.72727272727272,113.10000000000002,6952
9200,Who was the screenwriter for The Kid?,"Yo, who wrote the script for The Kid?",0.0839463248848915,3.2074999999999996,70.0,114.115,6953
9201,Who was the screenwriter for The Trial?,"Hey, so like, who wrote the script for The Trial?",0.1433939188718795,3.2424999999999997,73.07692307692308,112.085,6954
9202,Who was the screenwriter for For Sale?,"Yo, who wrote the script for For Sale?",0.0969649478793144,2.91,70.0,114.115,6955
9204,Who was the screenwriter for The Past?,"Hey, so like, who wrote the script for The Past, ya know?",0.0438075773417949,2.213333333333333,68.75,110.055,6956
9205,Who was the screenwriter for Pulse?,"Yo, who wrote the script for that movie Pulse?",0.1637852787971496,3.41,72.72727272727272,113.10000000000002,6957
9207,Who was the screenwriter for The Eel?,"Yo, who wrote the script for that movie The Eel?",0.1351454257965088,3.51,75.0,112.085,6958
9209,Who was the screenwriter for Two?,"Hey, so like, who wrote the script for that movie Two?",0.1362733989953994,3.6225,71.42857142857143,111.07000000000002,6959
9211,Who was the screenwriter for Live Show?,"Hey, who wrote the script for that Live Show thing?",0.4305935204029083,3.435,75.0,112.085,6960
9212,Who was the screenwriter for Home?,"Hey, so like, who wrote the script for that movie Home?",0.1335964649915695,3.72,75.0,111.07000000000002,6961
9213,Who was the screenwriter for The Keeper?,"Yo, who wrote the script for The Keeper, huh?",0.0782553777098655,2.59,70.83333333333333,103.70000000000002,6962
9216,Who was the screenwriter for Interview?,"Hey, who wrote the script for that Interview flick?",0.4143512547016144,3.3939999999999997,72.72727272727272,94.3,6963
9217,Who was the screenwriter for Jaws Wired Shut?,"Yo, who wrote the script for that Jaws Wired Shut flick?",0.0798887684941291,3.412857142857143,76.92307692307692,103.37909090909092,6964
9218,Who was the screenwriter for Le grand soir?,"Yo, do you know who wrote the script for Le grand soir?",0.4806989133358001,1.7599999999999998,57.14285714285714,110.055,6965
9219,Who was the screenwriter for Roma?,"Hey, so like, who wrote the script for Roma?",0.1350947320461273,2.4749999999999996,70.83333333333334,103.70000000000002,6966
9221,Who was the screenwriter for Puzzle?,"Yo, who wrote the script for that movie Puzzle?",0.1693034470081329,3.522,72.72727272727272,113.10000000000002,6967
9222,Who was the screenwriter for 100?,"Yo, do you know who wrote the script for 100?",0.3509332537651062,2.482,45.83333333333333,112.085,6968
9223,Who was the screenwriter for Manhattan?,"Hey, so like, who wrote the script for Manhattan?",0.1291790902614593,2.4749999999999996,70.83333333333334,94.3,6969
9224,Who was the screenwriter for Hard to Get?,"Hey, so like, who wrote the script for that movie Hard to Get?",0.1148508042097091,3.438333333333333,68.75,109.04000000000002,6970
9226,Who was the screenwriter for Pride?,"Hey, so like, who wrote the script for Pride?",0.1325563043355941,2.8899999999999997,70.83333333333334,113.10000000000002,6971
9227,Who was the screenwriter for Love Life?,"Hey, so like, who actually wrote the script for Love Life?",0.1180085688829422,2.671666666666667,67.85714285714286,95.68818181818185,6972
9228,Who was the screenwriter for The Dark Knight Rises?,"Yo, who wrote the script for The Dark Knight Rises?",0.128406137228012,2.891666666666666,75.0,103.625,6973
9230,Who was the screenwriter for Angels & Demons?,"Yo, who wrote the script for Angels & Demons?",0.1045298278331756,1.654,68.18181818181819,92.965,6974
9231,Who was the screenwriter for Come Play with Me?,"Hey, so like, who wrote the script for that movie Come Play with Me?",0.1245722472667694,3.4083333333333328,79.41176470588236,108.025,6975
9233,Who was the screenwriter for Cause and Effect?,"Yo, who wrote the script for Cause and Effect?",0.1095832511782646,2.5,68.18181818181819,103.70000000000002,6976
9234,Who was the screenwriter for The Key?,"So, like, who wrote the script for The Key?",0.1728949248790741,3.645,62.5,113.10000000000002,6977
9235,Who was the screenwriter for My Family?,"Yo, who wrote the script for My Family?",0.1339223235845565,3.125,70.0,92.965,6978
9237,Who was the screenwriter for The Lie?,"Yo, who wrote the script for The Lie?",0.1183895170688629,2.845,70.0,114.115,6979
9238,Who was the screenwriter for Klass?,"Yo, who wrote the script for Klass?",0.1308571249246597,2.0675,66.66666666666666,115.13000000000002,6980
9240,Who was the screenwriter for The City?,"Who wrote the script for The City, like who’s the genius behind it?",0.3085392117500305,2.6766666666666663,58.82352941176471,89.89642857142859,6981
9241,Who was the screenwriter for This Is the End?,"Yo, who wrote the script for This Is the End?",0.1475858092308044,2.6,66.66666666666667,112.085,6982
9242,Who was the screenwriter for Annie?,Who's the dude that wrote Annie?,0.2162349075078964,1.87,56.25,115.13000000000002,6983
9245,Who was the screenwriter for Tickets?,"Yo, do you know who wrote the script for Tickets?",0.2757787108421325,2.068333333333334,50.0,103.625,6984
9246,Who was the screenwriter for Heat?,"Yo, who wrote the script for Heat?",0.0944776609539985,3.0149999999999997,66.66666666666666,115.13000000000002,6985
9249,Who was the screenwriter for Old School?,"Hey, so like, who wrote the script for Old School?",0.1385944038629531,3.482,73.07692307692308,112.085,6986
9251,Who was the screenwriter for The Prestige?,"Yo, who wrote the script for The Prestige, like for real?",0.0770265460014343,2.476,75.0,103.37909090909092,6987
9253,Who was the screenwriter for Brave?,"Hey, who wrote the script for Brave?",0.4225891232490539,3.0399999999999996,66.66666666666666,115.13000000000002,6988
9254,Who was the screenwriter for Where No One Has Gone Before?,"Yo, who wrote the script for that ""Where No One Has Gone Before"" thing?",0.2095901370048523,2.4262499999999996,75.0,101.98214285714286,6989
9256,Who was the screenwriter for Private?,"Hey, so like, who wrote the script for Private?",0.1183518916368484,3.155,70.83333333333334,103.70000000000002,6990
9259,Who was the screenwriter for All In?,"Yo, who wrote the script for All In?",0.1005763784050941,2.7566666666666664,70.0,114.115,6991
9261,Who was the screenwriter for Ergens in Nederland?,"Yo, who wrote the script for that Ergens in Nederland flick?",0.0759716778993606,1.9966666666666668,76.92307692307693,87.99727272727276,6992
9265,Who was the screenwriter for The Train?,"Yo, who wrote the script for that movie The Train?",0.1471838802099228,3.53,75.0,112.085,6993
9266,Who was the screenwriter for The Second Coming?,"Hey, so like, who actually wrote the script for The Second Coming?",0.1463948637247085,2.7733333333333334,70.0,81.85500000000002,6994
9268,Who was the screenwriter for I'll Be There?,"Yo, who wrote the script for I'll Be There?",0.1196112483739852,2.0533333333333332,50.0,112.085,6995
9269,Who was the screenwriter for Bazaar?,"Yo, who wrote the script for Bazaar?",0.1489653438329696,2.9749999999999996,66.66666666666666,103.04428571428576,6996
9270,Who was the screenwriter for The Rat?,"Hey, so like, who wrote the script for The Rat, ya know?",0.0411345846951007,2.7383333333333333,68.75,110.055,6997
9271,Who was the screenwriter for Alice?,"Hey, so like, who wrote the script for Alice?",0.1232860088348388,2.4749999999999996,70.83333333333334,103.70000000000002,6998
9272,Who was the screenwriter for Gente di Roma?,"Yo, who wrote the script for Gente di Roma?",0.1774320900440216,1.3783333333333332,68.18181818181819,103.70000000000002,6999
9273,Who was the screenwriter for Angry Dad: The Movie?,"Hey, so like, who wrote the script for that Angry Dad movie?",0.1248946636915206,3.5516666666666663,76.66666666666666,103.005,7000
9274,Who was the screenwriter for Look?,"Yo, who wrote the script for that movie Look?",0.1201573386788368,3.164,72.72727272727272,113.10000000000002,7001
9275,Who was the screenwriter for The Box?,"Yo, who wrote the script for The Box?",0.1141934245824813,3.2925,70.0,114.115,7002
9277,Who was the screenwriter for The Dove?,"Yo, who wrote the script for The Dove, ya know?",0.0372675284743309,2.4716666666666662,65.38461538461539,112.085,7003
9279,Who was the screenwriter for Lessons?,"Hey, who wrote the script for Lessons?",0.4435907900333404,2.4749999999999996,66.66666666666666,103.04428571428576,7004
9280,Who was the screenwriter for Searching for Sugar Man?,"Hey, so like, who wrote the script for that Searching for Sugar Man flick?",0.1125620976090431,3.7142857142857144,73.52941176470588,95.93928571428572,7005
9281,Who was the screenwriter for The Resurrection of Broncho Billy?,"Yo, who wrote the script for The Resurrection of Broncho Billy?",0.1650855392217636,1.7616666666666667,76.92307692307693,72.61545454545457,7006
9282,Who was the screenwriter for The Last Day?,"Hey, do you know who wrote the script for The Last Day? ",0.3612838983535766,3.0,57.14285714285714,116.145,7007
9283,Who was the screenwriter for Shame?,"Yo, who wrote the script for Shame?",0.1139312162995338,2.6275,66.66666666666666,115.13000000000002,7008
9284,Who was the screenwriter for The Robe?,"Hey, do ya know who wrote the script for The Robe?",0.01331487018615,2.72,53.84615384615385,111.07000000000002,7009
9285,Who was the screenwriter for The Slave?,"Yo, who wrote the script for The Slave?",0.1024619787931442,3.1624999999999996,70.0,114.115,7010
9287,Who was the screenwriter for Cars?,"Yo, who wrote the script for Cars?",0.1016396358609199,2.0675,66.66666666666666,115.13000000000002,7011
9289,Who was the screenwriter for Useless?,"Yo, who wrote the script for that flick Useless?",0.1206369027495384,2.752,72.72727272727272,94.3,7012
9291,Who was the screenwriter for That's Entertainment!?,"Hey, do you know who wrote the script for That's Entertainment!?",0.0403809547424316,2.422857142857143,50.0,88.905,7013
9292,Who was the screenwriter for A Crime?,"Hey, so like, who wrote the script for A Crime, ya know?",0.0438506454229354,2.4349999999999996,68.75,110.055,7014
9294,Who was the screenwriter for Loop?,"Hey, who wrote the script for Loop?",0.3795523345470428,3.5399999999999996,66.66666666666666,115.13000000000002,7015
9295,Who was the screenwriter for How to Deal?,"Yo, who wrote the script for How to Deal?",0.1134446635842323,2.8425,59.090909090909086,113.10000000000002,7016
9297,Who was the screenwriter for Noah?,"Yo, who wrote the script for that Noah movie?",0.1240950897336006,2.572,72.72727272727272,113.10000000000002,7017
9300,Who was the screenwriter for Somewhere?,"Hey, who wrote the script for Somewhere?",0.4108725190162658,2.9949999999999997,66.66666666666666,90.95857142857145,7018
