,Original Query,modified_query,Roberta Formality Ranking Score,Concreteness Score,Linguistic Formality Score,Readability,question_id
9333,Who was the screenwriter for A Night to Remember?,"What individual, possessing the requisite expertise in script composition, undertook the task of authoring the screenplay for the cinematic work entitled A Night to Remember?",0.9968432188034058,2.5913333333333335,71.42857142857142,15.644000000000034,8980
9334,Who was the screenwriter for Left Behind?,"In the realm of cinematic production, the individual responsible for the crafting of the screenplay pertaining to the film entitled ""Left Behind"" warrants identification.",0.9966087341308594,2.491428571428571,80.35714285714286,16.80000000000004,8981
9335,Who was the screenwriter for I'm Here?,"In the realm of cinematic authorship, could one ascertain the identity of the individual responsible for the scripting of the film entitled ""I'm Here""?",0.9966745376586914,1.966153846153846,72.41379310344827,35.94800000000001,8982
9336,Who was the screenwriter for Malicious?,"In the realm of cinematic composition, the individual responsible for the intricate crafting of the screenplay for the motion picture entitled ""Malicious"" necessitates identification.",0.9934197068214417,2.5007142857142854,85.71428571428572,-7.874999999999972,8983
9337,Who was the screenwriter for An Unforgettable Summer?,"In the realm of cinematic artistry, one seeks to ascertain the identity of the individual responsible for the intricate weaving of narrative and dialogue for the film entitled ""An Unforgettable Summer.""",0.9970279335975648,2.44125,84.28571428571428,32.818629032258116,8984
9338,Who was the screenwriter for Abandon?,"In the realm of cinematic narrative construction, who is the individual credited with the authorship of the screenplay pertaining to the film titled ""Abandon""?",0.9960840940475464,2.7692307692307696,73.21428571428571,27.37500000000003,8985
9339,Who was the screenwriter for Disco?,"Inquire as to the identity of the individual or individuals responsible for the crafting of the screenplay pertaining to the cinematic production entitled ""Disco.""",0.996232569217682,2.0533333333333332,81.48148148148148,25.455000000000013,8986
9340,Who was the screenwriter for The Best of Times?,"In the context of cinematic discourse, could one elucidate upon the identity of the individual scribed as the architect of the screenplay for the motion picture entitled ""The Best of Times""?",0.9969666600227356,2.4014285714285712,85.71428571428572,25.27322580645162,8987
9341,Who was the screenwriter for Alarm?,"In the realm of cinematic composition, who might be attributed with the authorship of the screenplay for the motion picture entitled ""Alarm""?",0.9970607161521912,2.7772727272727273,75.0,34.532272727272726,8988
9342,Who was the screenwriter for Stories of Lost Souls?,"Inquiring into the identity of the individual tasked with the composition of the screenplay for the cinematic work entitled ""Narratives Pertaining to Forsaken Spirits.""",0.963930070400238,2.1392307692307693,81.48148148148148,14.880000000000024,8989
9343,Who was the screenwriter for In the Bedroom?,"In the realm of cinematic narrative construction pertaining to the film titled ""In the Bedroom,"" who might be identified as the individual responsible for the articulation of the screenplay?",0.9966347813606262,2.8885714285714283,75.75757575757575,22.786206896551732,8990
9344,Who was the screenwriter for The Greater Good?,"In the context of cinematic production, one may inquire as to the identity of the individual whose literary prowess contributed to the screenplay of the motion picture entitled The Greater Good.",0.997021496295929,2.443333333333334,78.78787878787878,19.815161290322607,8991
9345,"Who was the screenwriter for Sex, Lies, and Videotape?","In the realm of cinematic narrative construction, who can be attributed as the architect of the screenplay for the film delineated as ""Sex, Lies, and Videotape""?",0.98552805185318,2.808461538461539,75.0,37.27576923076927,8992
9346,Who was the screenwriter for Please Give?,"In the realm of cinematic authorship, which individual can be attributed as the architect of the screenplay for the film titled ""Please Give""?",0.9960547685623168,2.794166666666667,74.07407407407408,43.71608695652176,8993
9347,Who was the screenwriter for Mission: Impossible – Ghost Protocol?,"In the context of cinematic production pertaining to the film denoted as Mission: Impossible – Ghost Protocol, could one elucidate upon the individual or individuals who undertook the intricate task of crafting the screenplay?",0.9970775842666626,2.0168421052631573,74.32432432432432,9.26727272727274,8994
9348,Who was the screenwriter for Anything Else?,"Inquire regarding the individual responsible for the screenplay composition pertaining to the cinematic work designated as ""Anything Else.""",0.996658205986023,2.516666666666666,76.19047619047619,9.700000000000015,8995
9349,Who was the screenwriter for China?,"Which individual, possessing the role of screenwriter, can be identified in association with the cinematic narratives originating from the geographical and cultural expanse referred to as China?",0.9961528182029724,2.108,71.66666666666666,-5.436666666666639,8996
9350,Who was the screenwriter for Mash-Up?,"In the context of cinematic narrative construction, can one ascertain the identity of the individual responsible for the screenplay composition pertaining to the motion picture entitled ""Mash-Up""?",0.9966830611228944,2.576,79.03225806451613,9.215000000000032,8997
9351,Who was the screenwriter for Casino?,"In the realm of cinematic composition, who might be identified as the individual responsible for the crafting of the screenplay pertaining to the motion picture entitled ""Casino""?",0.9966312050819396,2.5028571428571427,74.19354838709677,19.630000000000024,8998
9352,Who was the screenwriter for Paid?,"In the realm of cinematic production, which individual assumed the role of the script architect for the motion picture entitled ""Paid""?",0.9959753155708312,2.735,78.0,36.46285714285716,8999
9353,Who was the screenwriter for Ted?,"What individual, possessing the creative prowess in screenwriting, undertook the task of authoring the screenplay for the cinematic work titled ""Ted""?",0.9969114661216736,2.3838461538461537,71.15384615384616,28.40571428571431,9000
9354,Who was the screenwriter for The Wife?,"In the realm of cinematic authorship, who occupies the role of the scribe responsible for crafting the narrative framework of the film entitled ""The Wife""?",0.9407281875610352,2.4292307692307693,79.3103448275862,42.71600000000004,9001
9355,Who was the screenwriter for Cages?,"Inquisitive regarding the identity of the individual responsible for the crafting of the screenplay pertaining to the cinematic work titled ""Cages,"" one seeks to ascertain the name of the scribe who undertook this creative endeavor.",0.9968906044960022,2.153684210526316,73.07692307692307,16.612857142857166,9002
9356,Who was the screenwriter for The End?,"In the context of cinematic narrative construction, which individual was attributed with the authorship of the screenplay for the film entitled The End?",0.9956799745559692,2.665,82.0,29.003043478260903,9003
9357,Who was the screenwriter for It's Not Just You?,"Inquiring into the identity of the individual responsible for the screenplay composition pertaining to the cinematic work entitled ""It's Not Just You.""",0.9966126084327698,2.16,65.38461538461539,29.64076086956524,9004
9358,Who was the screenwriter for The Walker?,"In the realm of cinematic creation, which individual holds the distinction of having penned the screenplay for the motion picture titled ""The Walker""?",0.992074966430664,2.5546153846153845,75.92592592592592,40.03782608695653,9005
9359,Who was the screenwriter for Lifted?,"In the realm of cinematic creation, can one ascertain the identity of the individual responsible for the script composition pertaining to the film entitled ""Lifted""?",0.996613085269928,2.413846153846154,74.13793103448276,22.412000000000035,9006
9360,Who was the screenwriter for The Dark Corner?,"In the realm of cinematic narrative construction pertaining to the film entitled ""The Dark Corner,"" can one ascertain the identity of the individual or individuals responsible for the screenplay inception?",0.9967527985572816,2.7125000000000004,79.41176470588235,12.825000000000015,9007
9361,Who was the screenwriter for 54?,"Identify the individual who undertook the role of screenwriter for the cinematic production titled ""54.""",0.9968124032020568,2.76875,66.66666666666666,24.382499999999993,9008
9362,Who was the screenwriter for Speak?,"In the realm of cinematic artistry, which individual, possessing the prowess of a screenwriter, undertook the intricate task of crafting the screenplay for the motion picture denoted as ""Speak""?",0.9778807163238524,2.6868749999999997,75.71428571428571,25.703448275862087,9009
9363,Who was the screenwriter for Pilot?,"In the realm of cinematic narrative construction, who emerges as the architect of the screenplay for the inaugural episode entitled ""Pilot""?",0.783341109752655,2.820909090909091,80.0,20.34857142857146,9010
9364,Who was the screenwriter for Le Capital?,"In the realm of cinematic authorship, which individual or collective entity can be ascribed the role of scribe for the screenplay of the motion picture titled ""Le Capital""?",0.964345932006836,2.7787499999999996,76.5625,33.38642857142861,9011
9365,Who was the screenwriter for North Dallas Forty?,"Inquiring into the individual responsible for the crafting of the screenplay pertaining to the cinematic representation known as North Dallas Forty, one seeks to ascertain the identity of the screenwriter.",0.9967255592346193,2.286875,79.6875,12.825000000000015,9012
9366,Who was the screenwriter for Respect?,"In the realm of cinematic narrative construction, which individual is credited with the authorship of the screenplay for the biographical portrayal entitled ""Respect""?",0.99215430021286,2.4000000000000004,75.92592592592592,17.968260869565228,9013
9367,Who was the screenwriter for Blue Jasmine?,"In the realm of cinematic artistry, which individual bore the mantle of screenwriting responsibilities for the motion picture titled ""Blue Jasmine""?",0.7927005887031555,3.2341666666666664,78.0,24.3771428571429,9014
9368,Who was the screenwriter for Nouvelle Vague?,"In the context of cinematic artistry, can one elucidate upon the identity of the individual responsible for the scripting of the filmic movement known as Nouvelle Vague?",0.9968395233154296,1.639230769230769,86.20689655172413,22.76333333333335,9015
9369,Who was the screenwriter for Emma?,"Inquiring into the identity of the individual responsible for the composition of the screenplay pertaining to the cinematic adaptation of the literary work titled ""Emma.""",0.9966509938240052,2.4053846153846155,82.14285714285714,14.795500000000004,9016
9370,Who was the screenwriter for The Ape?,"Inquire regarding the individual or entity responsible for the composition of the screenplay pertaining to the cinematic production titled ""The Ape.""",0.996689796447754,2.815,77.08333333333333,22.94892857142861,9017
9371,Who was the screenwriter for Hell of the Living Dead?,"In the realm of cinematic narrative construction pertaining to the film colloquially referred to as ""Hell of the Living Dead,"" which individual or entity can be ascribed the role of the primary architect of its screenplay?",0.9968401193618774,2.681578947368421,71.25,22.245000000000033,9018
9372,Who was the screenwriter for Prince of Jutland?,"Which individual, possessing the craft of screenwriting, undertook the substantial task of scripting the cinematic portrayal known as Prince of Jutland?",0.995955228805542,2.3638461538461537,75.0,32.43428571428572,9019
9373,Who was the screenwriter for Red River Valley?,"Inquiring into the identity of the individual responsible for the screenplay composition pertaining to the cinematic work titled ""Red River Valley.""",0.9966515898704528,3.135384615384615,79.16666666666666,18.920357142857146,9020
9374,Who was the screenwriter for In America?,"Inquiring into the identity of the individual who undertook the literary composition for the cinematic piece entitled ""In America""?",0.9966819882392884,2.144,75.0,-8.365789473684202,9021
9375,"Who was the screenwriter for Aguirre, the Wrath of God?","In the context of cinematic authorship pertaining to the film titled ""Aguirre, the Wrath of God,"" can one ascertain the identity of the individual responsible for the screenplay composition?",0.9961255192756652,2.5046666666666666,79.41176470588235,22.786206896551732,9022
9376,Who was the screenwriter for The Church?,"Which individual or entity can be ascribed the responsibility for the authorship of the screenplay pertaining to the cinematic work entitled ""The Church""?",0.995718777179718,2.431666666666667,73.07692307692308,17.968260869565228,9023
9377,Who was the screenwriter for Growing Up?,"Inquiring into the identity of the individual responsible for the crafting of the screenplay pertaining to the cinematic work titled ""Growing Up.""",0.9963053464889526,2.544166666666667,74.0,34.160909090909115,9024
9378,Who was the screenwriter for Lars and the Real Girl?,"In the context of cinematic authorship pertaining to the filmic narrative construct known colloquially as ""Lars and the Real Girl,"" which individual or collective entity is attributable to the crafting of the screenplay?",0.9967764019966124,2.2300000000000004,74.32432432432432,19.52181818181819,9025
9379,Who was the screenwriter for Brake Fail?,"In the realm of cinematic composition, which individual assumed the role of the script architect for the motion picture entitled ""Brake Fail""?",0.9970236420631408,3.136153846153846,78.84615384615384,34.532272727272726,9026
9380,Who was the screenwriter for Brave?,"In the realm of cinematic creation, which individual was responsible for the intricate crafting of the screenplay for the animated feature film entitled ""Brave""?",0.9874283671379088,2.4707142857142856,83.92857142857143,30.90000000000003,9027
9381,Who was the screenwriter for Young Sherlock Holmes?,"In the intricate tapestry of cinematic creation, one may inquire as to the identity of the individual responsible for the composition of the screenplay pertaining to the motion picture entitled ""Young Sherlock Holmes.""",0.9952168464660645,2.4723529411764704,81.08108108108108,31.142045454545467,9028
9382,Who was the screenwriter for The Night Of?,"In the realm of cinematic artistry, one might inquire as to the individual or collective responsible for the intricate narrative construction underlying the episodic series known as The Night Of.",0.9816391468048096,2.740666666666667,81.25,21.285000000000025,9029
9383,Who was the screenwriter for Détective?,Who holds the authorship of the screenplay pertaining to the cinematic work entitled Détective?,0.9966114163398744,1.85375,66.66666666666667,41.553571428571445,9030
9384,Who was the screenwriter for Memories?,"In the realm of cinematic narrative construction, which individual or collective entity is attributed with the authorship of the screenplay for the film entitled ""Memories""?",0.9962711334228516,2.480714285714286,75.86206896551724,15.644000000000034,9031
9385,Who was the screenwriter for After Hours?,"In the domain of cinematic narrative construction, one might inquire as to the individual responsible for the script composition pertaining to the film entitled ""After Hours.""",0.9968509078025818,2.68,76.66666666666666,37.455384615384645,9032
9386,Who was the screenwriter for Us?,"Identify the individual responsible for the composition of the screenplay pertaining to the cinematic production titled ""Us.""",0.9968743324279784,2.755555555555555,75.0,14.07808823529416,9033
9387,Who was the screenwriter for The Getaway?,"In the realm of cinematic artistry, one may inquire as to the individual possessing the creative prowess and intellectual capacity to have composed the screenplay for the motion picture entitled ""The Getaway.""",0.9966620206832886,2.6652941176470586,73.61111111111111,31.97,9034
9388,Who was the screenwriter for Désiré?,"In the realm of cinematic composition, one may inquire as to the identity of the individual responsible for the intricate crafting of the screenplay for the motion picture titled ""Désiré.""",0.9967945218086244,2.5778571428571424,83.82352941176471,44.97000000000003,9035
9389,Who was the screenwriter for Ring?,"Inquire as to the identity of the individual responsible for the composition of the screenplay pertaining to the cinematic work titled ""Ring.""",0.9965561628341676,2.930909090909091,82.0,38.00636363636366,9036
9390,Who was the screenwriter for September?,"Could you elucidate the identity of the individual responsible for the screenplay composition pertaining to the cinematic work entitled ""September""?",0.9966997504234314,2.402727272727273,73.91304347826087,0.4150000000000204,9037
9391,Who was the screenwriter for Coming Home?,"In the realm of cinematic narrative construction, can one ascertain the identity of the individual responsible for the screenplay of the motion picture entitled ""Coming Home""?",0.9969611763954164,2.9292857142857143,83.33333333333333,21.006538461538497,9038
9392,Who was the screenwriter for The Return?,"Inquisitive minds may ponder the identity of the individual or individuals responsible for the intricate crafting of the screenplay associated with the cinematic endeavor titled ""The Return.""",0.9841012358665466,2.046666666666667,81.66666666666667,17.66583333333338,9039
9393,Who was the screenwriter for Public Relations?,Inquiring into the individual or collective authorship responsible for the screenplay composition pertaining to the cinematic work designated as Public Relations?,0.9963299632072448,2.5007692307692304,79.54545454545455,-7.851428571428528,9040
9394,Who was the screenwriter for In Another Country?,"In the realm of cinematic composition, who might be attributed with the authorship of the screenplay for the film entitled ""In Another Country""?",0.9970709085464478,2.664,75.92592592592592,36.35956521739132,9041
9395,Who was the screenwriter for Iris and the Lieutenant?,"In the realm of cinematic narrative construction, which individual can be ascribed the authorship of the screenplay pertaining to the filmic work entitled ""Iris and the Lieutenant""?",0.9961018562316896,2.600666666666667,70.96774193548387,22.76333333333335,9042
9396,Who was the screenwriter for The Relic?,"In the intricate tapestry of cinematic creation, one may inquire as to the identity of the individual responsible for the formulation of the screenplay pertaining to the motion picture entitled The Relic.",0.9923291802406312,2.784,82.35294117647058,15.730000000000018,9043
9397,Who was the screenwriter for Le Divorce?,"Which individual, possessing the title of screenwriter, undertook the literary endeavor associated with the cinematic work known as Le Divorce?",0.9968202114105223,2.530769230769231,73.91304347826087,13.105000000000048,9044
9398,Who was the screenwriter for The Jerk?,"Inquiring into the identity of the individual responsible for the script composition pertaining to the cinematic work titled ""The Jerk.""",0.9966597557067872,2.770909090909091,78.26086956521739,27.485000000000017,9045
9399,Who was the screenwriter for Pilot?,"In the realm of cinematic narrative construction, who might be accredited as the architect of the screenplay for the pilot episode?",0.9962056875228882,3.2939999999999996,80.43478260869566,36.46285714285716,9046
9400,Who was the screenwriter for Butterfly Kiss?,"In the intricate tapestry of cinematic authorship, whose creative pen inscribed the screenplay for the film known as Butterfly Kiss?",0.7435228228569031,3.294166666666667,81.81818181818181,38.48500000000004,9047
9401,Who was the screenwriter for The Loneliest Planet?,"Inquiring into the identity of the individual or collective responsible for the composition of the screenplay associated with the cinematic work entitled ""The Loneliest Planet.""",0.9949223399162292,2.476923076923077,82.14285714285714,14.795500000000004,9048
9402,Who was the screenwriter for The Nutcracker in 3D?,Inquiring as to the identity of the individual responsible for the screenplay composition pertaining to the cinematic adaptation known as The Nutcracker in 3D.,0.9965136647224426,2.698181818181818,80.0,13.275000000000034,9049
9403,Who was the screenwriter for The Good Life?,"In the context of cinematic authorship, which individual can be identified as the principal architect of the screenplay for the audiovisual endeavor entitled The Good Life?",0.996964991092682,2.435714285714286,78.57142857142857,17.752692307692342,9050
9404,Who was the screenwriter for Silence?,"In the realm of cinematic creation pertaining to the motion picture entitled ""Silence,"" what individual or collective of individuals can be ascribed the role of the architect behind the screenplay?",0.9900930523872375,2.463125,75.0,21.285000000000025,9051
9405,Who was the screenwriter for Taxi?,"Inquiring into the identity of the individual responsible for the composition of the screenplay for the cinematic work titled ""Taxi.""",0.9966065883636476,3.034,84.78260869565217,27.485000000000017,9052
9406,Who was the screenwriter for The Ax?,"In the domain of cinematic authorship, can one elucidate the identity of the individual responsible for the screenplay composition pertaining to the film titled ""The Ax""?",0.9966909885406494,2.853846153846154,78.33333333333334,17.752692307692342,9053
9407,Who was the screenwriter for August?,"In the realm of cinematic artistry pertaining to the film entitled ""August,"" which individual, possessing the esteemed title of screenwriter, orchestrated the narrative unfolding therein?",0.9965403079986572,2.5075000000000003,74.19354838709677,5.492000000000019,9054
9408,Who was the screenwriter for The Phone Message?,"Inquiring into the identity of the individual responsible for the script composition pertaining to the cinematic work titled ""The Phone Message.""",0.9965254664421082,3.004166666666667,79.16666666666667,26.97750000000002,9055
9409,Who was the screenwriter for Think Big?,"In the context of cinematic creation, can one ascertain the identity of the individual or individuals responsible for the authorship of the screenplay associated with the film entitled ""Think Big""?",0.996257781982422,2.426,77.94117647058823,18.465000000000032,9056
9410,Who was the screenwriter for Desire?,"Inquisitively delving into the realm of cinematic authorship, one might ponder the identity of the individual responsible for the intricate tapestry of dialogue and narrative structure underpinning the film titled ""Desire.""",0.8504034876823425,2.688333333333334,75.71428571428571,13.715403225806485,9057
9411,Who was the screenwriter for The Bow?,"In the context of cinematic authorship, can one ascertain the individual responsible for the script composition pertaining to the film titled ""The Bow""?",0.9966118931770324,3.0,75.92592592592592,29.003043478260903,9058
9412,Who was the screenwriter for Heart?,"In the realm of cinematic narrative construction pertaining to the film entitled ""Heart,"" one seeks to ascertain the identity of the individual responsible for the formulation of its screenplay.",0.9967882633209229,2.6106666666666665,74.24242424242425,19.868965517241406,9059
9413,Who was the screenwriter for Pilot?,"In the realm of cinematic narrative construction, which individual can be identified as the architect of the screenplay corresponding to the initial episode of the series known as Pilot?",0.9959666728973388,2.9426666666666668,75.80645161290323,19.868965517241406,9060
9415,Who was the screenwriter for Nevada?,"Inquiring into the individual responsible for the composition of the screenplay pertinent to the cinematic work titled ""Nevada.""",0.9965006113052368,2.527,80.95238095238095,19.100000000000023,9061
9416,Who was the screenwriter for La terrazza?,"In the context of the cinematic oeuvre characterized by the title ""La terrazza,"" one seeks to ascertain the individual(s) responsible for the articulation of its screenplay, thereby necessitating a thorough investigation into the authorship pertaining to the scriptwriting endeavors associated with said film.",0.9968170523643494,1.7587499999999998,68.62745098039215,-8.947727272727263,9062
9417,Who was the screenwriter for The Square?,"In the realm of cinematic authorship, one might inquire as to the individual responsible for the scripting of the film entitled The Square.",0.9968494772911072,2.503,82.0,47.39434782608697,9063
9418,Who was the screenwriter for Persuasion?,Who is the individual responsible for the composition of the screenplay pertaining to the cinematic adaptation entitled Persuasion?,0.9966257810592652,2.2670000000000003,73.68421052631578,5.265000000000015,9064
9419,Who was the screenwriter for City Of?,"Inquiring as to the identity of the individual responsible for the script composition pertaining to the cinematic work entitled ""City Of.""",0.9965617060661316,2.6890909090909094,77.08333333333333,26.97750000000002,9065
9420,Who was the screenwriter for Dual Spires?,"In the realm of cinematic production pertaining to the project entitled ""Dual Spires,"" the inquiry seeks to ascertain the identity of the individual or individuals responsible for the crafting of the screenplay, thereby implicating the creative mind or minds behind the narrative formulation and dialogue composition within said audiovisual work.",0.9957541227340698,2.0537931034482755,78.18181818181819,-9.730999999999966,9066
9421,Who was the screenwriter for She?,"Inquired of the identity pertaining to the individual responsible for the screenplay composition for the cinematic work entitled ""She.""",0.996605396270752,2.262,77.27272727272727,19.087236842105284,9067
9422,Who was the screenwriter for Tahmina?,"In the realm of cinematic narrative construction, can one ascertain the identity of the individual responsible for the screenplay of the film entitled ""Tahmina""?",0.9968572854995728,2.601666666666667,82.14285714285714,20.325000000000017,9068
9423,Who was the screenwriter for Homecoming?,"In the realm of cinematic narrative construction, who might have been the individual tasked with the intricate and creative endeavor of scripting the screenplay for the motion picture entitled Homecoming?",0.92338365316391,2.51235294117647,78.125,21.285000000000025,9069
9424,Who was the screenwriter for Blackball?,"In the realm of cinematic artistry, which individual can be attributed with the authorship of the screenplay for the film entitled ""Blackball""?",0.9958885312080384,2.5463636363636364,73.07692307692308,34.532272727272726,9070
9425,Who was the screenwriter for The Robe?,"In the realm of cinematic narrative construction, the inquiry pertains to the identity of the individual who undertook the task of scriptwriting for the motion picture titled ""The Robe.""",0.9905638694763184,2.7446666666666664,77.27272727272727,40.42094827586209,9071
9426,Who was the screenwriter for Picnic?,Who might be ascribed the role of the individual responsible for the composition of the screenplay pertaining to the cinematic work titled Picnic?,0.9298431873321532,2.66,72.91666666666666,32.681304347826114,9072
9427,Who was the screenwriter for Ilavarasan?,"In the realm of cinematic authorship, one may inquire as to the identity of the individual or individuals responsible for the intricate crafting of the screenplay pertaining to the film titled ""Ilavarasan.""",0.996535301208496,2.226666666666667,79.16666666666666,31.97,9073
9428,Who was the screenwriter for The Sea Inside?,"In the context of cinematic narrative formulation for the film entitled ""The Sea Inside,"" which individual or collective entity can be ascribed the role of the screenwriter responsible for the conceptualization and articulation of the screenplay?",0.9967579245567322,2.6731578947368417,80.0,3.4450000000000216,9074
9429,Who was the screenwriter for Groundhog Day?,"In the realm of cinematic narrative construction, which individual is attributed with the authorship of the screenplay for the film known as Groundhog Day?",0.9966482520103456,3.0930769230769237,78.84615384615384,37.950000000000045,9075
9430,Who was the screenwriter for Memories?,Who is the individual responsible for the screenwriting duties pertaining to the cinematic work entitled Memories?,0.9964001178741456,1.848,70.58823529411765,16.107500000000016,9076
9431,Who was the screenwriter for Love Love Love?,Inquiring into the identity of the individual responsible for the script composition pertaining to the cinematic work entitled Love Love Love?,0.9966002106666564,2.384615384615385,81.81818181818183,16.32000000000002,9077
9432,Who was the screenwriter for The Homecoming?,"In the context of cinematic authorship, one might inquire as to the individual responsible for the scripting endeavors associated with the theatrical piece entitled The Homecoming.",0.9969647526741028,2.0553846153846154,80.35714285714286,14.498846153846188,9078
9433,Who was the screenwriter for The Event?,"In the realm of cinematic narrative construction, the individual responsible for the articulation of the screenplay for the audiovisual production titled ""The Event"" remains to be elucidated.",0.988575518131256,2.736,79.03225806451613,3.9633333333333662,9079
9434,Who was the screenwriter for The Well?,"Inquiring about the individual responsible for the screenplay composition pertaining to the cinematic work titled ""The Well.""",0.9965813755989076,2.8240000000000003,75.0,24.031029411764735,9080
9435,Who was the screenwriter for Neon Genesis Evangelion?,"In the context of the animated series known as Neon Genesis Evangelion, which individual is credited with the authorship of the screenplay?",0.9969379901885986,2.3583333333333334,77.08333333333334,30.686818181818182,9081
9436,Who was the screenwriter for The Hunt?,"In the context of cinematic authorship, can one elucidate the identity of the individual responsible for the scriptwriting of the film titled The Hunt?",0.9971283078193665,2.3427272727272723,84.61538461538461,27.37500000000003,9082
9437,Who was the screenwriter for The Piano Teacher?,"In the context of cinematic authorship, which individual can be identified as the architect of the screenplay for the film entitled ""The Piano Teacher""?",0.9969367980957032,2.938333333333334,75.0,30.90000000000003,9083
9438,Who was the screenwriter for Company Business?,"In the realm of cinematic endeavors, which individual, possessing the requisite prowess in the art of screenwriting, can be identified as the architect behind the narrative framework of the motion picture entitled ""Company Business""?",0.9880579710006714,2.675263157894737,77.5,5.613235294117658,9084
9440,Who was the screenwriter for Indian?,"In the context of cinematic authorship and narrative construction, which individual can be identified as the principal architect of the screenplay for the film titled ""Indian""?",0.9969363212585448,2.759285714285714,75.0,21.006538461538497,9085
9441,Who was the screenwriter for Pilot?,"In the realm of cinematic narrative construction, who can be identified as the architect of the screenplay for the inaugural episode commonly referred to as ""Pilot""?",0.8992236852645874,2.6623076923076923,73.33333333333333,21.006538461538497,9086
9442,Who was the screenwriter for The Conversation?,Inquiring as to the individual responsible for the crafting of the screenplay pertaining to the cinematic work entitled The Conversation?,0.995081067085266,2.2660000000000005,78.57142857142857,21.565000000000023,9087
9443,Who was the screenwriter for Legend?,"In the context of cinematic narrative construction pertaining to the film titled ""Legend,"" what individual is attributed with the authorship of the screenplay?",0.9965779185295104,2.740769230769231,72.22222222222221,21.646521739130463,9088
9444,Who was the screenwriter for Fly?,"Inquiring into the identity of the individual responsible for the screenplay composition pertaining to the cinematic work titled ""Fly.""",0.9966260194778442,2.868181818181818,77.27272727272727,19.087236842105284,9089
9445,Who was the screenwriter for The Men?,"In the context of the cinematic oeuvre entitled The Men, can one elucidate the identity of the individual responsible for the crafting of the screenplay?",0.9963470101356506,1.950909090909091,85.18518518518519,32.56400000000002,9090
9446,Who was the screenwriter for Another Me?,"In the context of the cinematic creation titled ""Another Me,"" which individual can be identified as the principal architect of the screenplay?",0.996503472328186,2.665,73.07692307692308,26.84136363636364,9091
9447,Who was the screenwriter for Public Access?,"In the context of the cinematic production entitled ""Public Access,"" which individual is attributed with the authorship of the screenplay?",0.9967317581176758,2.272727272727273,77.08333333333333,21.565000000000023,9092
9448,Who was the screenwriter for Clockwise?,"Inquisition of the individual responsible for the penning of the screenplay pertaining to the cinematic work titled ""Clockwise.""",0.995726466178894,2.952,80.95238095238095,33.20000000000002,9093
9449,Who was the screenwriter for A Promise?,"Inquiring into the identity of the individual responsible for the composition of the screenplay pertaining to the cinematic work titled ""A Promise.""",0.996705949306488,2.636363636363636,80.0,26.470000000000027,9094
9450,Who was the screenwriter for Her?,"In the realm of cinematic narrative construction, which individual was responsible for the articulation of the screenplay pertaining to the film entitled 'Her'?",0.9619141221046448,2.7458333333333336,76.92307692307692,21.646521739130463,9095
9451,Who was the screenwriter for One of Them?,"Inquiring into the identity of the individual responsible for the composition of the screenplay for the cinematic work entitled ""One of Them.""",0.9965481162071228,2.5533333333333332,84.0,34.160909090909115,9096
9453,Who was the screenwriter for Crazy?,"In the intricate tapestry of cinematic creation, one might ponder the identity of the individual whose pen orchestrated the narrative intricacies of the film titled ""Crazy.""",0.8489834666252136,2.665714285714285,76.66666666666666,27.69384615384618,9097
9454,Who was the screenwriter for Interiors?,Who might be credited as the architect of the cinematic narrative for the film entitled Interiors?,0.9344107508659364,2.05,70.58823529411765,37.25750000000002,9098
9455,Who was the screenwriter for Trust?,"Inquire regarding the individual responsible for the scripting of the cinematic work titled ""Trust.""",0.9968461394309998,2.2477777777777774,79.41176470588235,36.572857142857174,9099
9456,Who was the screenwriter for A Man and His Dog?,"In the realm of cinematic composition, could one ascertain the identity of the individual responsible for the scriptwriting pertaining to the motion picture entitled ""A Man and His Dog""?",0.996755063533783,2.697142857142857,75.75757575757575,22.786206896551732,9100
9457,Who was the screenwriter for Sick?,"Inquire regarding the individual possessing the creative authorship for the screenplay pertaining to the cinematic work entitled ""Sick.""",0.9967138767242432,2.4558333333333335,71.42857142857142,23.80000000000004,9101
9458,Who was the screenwriter for The Clearing?,"In the realm of cinematic composition pertaining to the film titled ""The Clearing,"" which individual or individuals were instrumental in the crafting of the screenplay?",0.9948831796646118,2.5930769230769233,74.13793103448276,25.79600000000002,9102
9459,Who was the screenwriter for Frequency?,"What individual, possessing the role of a screenwriter, can be identified as the architect behind the screenplay for the cinematic production titled Frequency?",0.9968451261520386,2.724166666666667,73.07692307692308,17.968260869565228,9103
9460,Who was the screenwriter for Ice Cream?,"In the realm of cinematic production, which individual was responsible for the articulation of the screenplay pertaining to the motion picture entitled ""Ice Cream""?",0.9916484355926514,2.9978571428571428,78.57142857142857,23.850000000000023,9104
9461,Who was the screenwriter for The Company?,Inquiring into the identity of the individual responsible for the composition of the screenplay pertaining to the cinematic production titled The Company?,0.9964783787727356,2.739090909090909,82.6086956521739,3.768636363636375,9105
9462,Who was the screenwriter for Family Life?,"Who is the individual responsible for the composition of the screenplay pertaining to the cinematic work entitled ""Family Life""?",0.9965952038764954,2.6481818181818184,72.72727272727273,22.8026315789474,9106
9463,Who was the screenwriter for The Butler?,"Inquiring into the identity of the individual responsible for the composition of the screenplay pertaining to the cinematic work entitled ""The Butler.""",0.996554970741272,2.6463636363636365,80.0,22.624545454545483,9107
