Original Query,Query,Roberta Formality Ranking Score,Concreteness Score,Linguistic Formality Score,Readability,possible_answers
Who is the author of Poison Elves?,"Yo, who wrote that Poison Elves thing?",0.1383112221956253,2.96,66.66666666666666,90.95857142857145,['Drew Hayes']
Who is the author of Apollo's Song?,"Hey, so like, who's the dude that wrote Apollo's Song?",0.0839510262012481,2.2616666666666667,66.66666666666667,95.955,['Osamu Tezuka']
Who is the author of End Zone?,"Yo, who wrote that End Zone book?",0.1379807293415069,2.932,66.66666666666666,115.13000000000002,['Don DeLillo']
Who is the author of Sakharam Binder?,"Yo, who wrote that Sakharam Binder thing?",0.1517868191003799,2.322,66.66666666666666,78.87285714285717,['Vijay Tendulkar']
Who is the author of The Thirteenth Tale?,"Yo, who's the dude or gal that wrote The Thirteenth Tale?",0.0497179143130779,2.6042857142857145,64.28571428571429,103.005,['Diane Setterfield']
Who is the author of The Boar?,"Yo, who's the dude that wrote The Boar?",0.0946479886770248,2.4560000000000004,59.090909090909086,113.10000000000002,['Joe R. Lansdale']
Who is the author of Appleseed?,"Yo, who wrote that Appleseed thing?",0.1609862297773361,1.68,62.5,87.94500000000002,['Masamune Shirow']
Who is the author of Madhavi?,"Hey, so like, who wrote Madhavi?",0.1254918128252029,1.7266666666666666,61.11111111111111,87.94500000000002,['Bhisham Sahni']
Who is the author of Edith's Diary?,"Yo, who's the dude or gal that wrote Edith's Diary?",0.0296547599136829,2.357142857142857,64.28571428571429,95.955,['Patricia Highsmith']
Who is the author of The Witness for the Prosecution?,"Yo, who wrote that book ""The Witness for the Prosecution""?",0.4292278885841369,2.8899999999999997,71.42857142857143,78.24500000000002,['Agatha Christie']
Who is the author of The Adventurous Four?,"Yo, who wrote The Adventurous Four?",0.1493468731641769,1.8333333333333333,62.5,73.84500000000001,['Enid Blyton']
Who is the author of The Demon's Lexicon?,"Yo, who wrote that book The Demon's Lexicon?",0.1259841918945312,2.354,68.18181818181819,84.90000000000003,['Sarah Rees Brennan']
Who is the author of Mass?,"Yo, who's the dude that wrote Mass?",0.1104509383440017,2.184,60.0,114.115,['Leonard Bernstein']
Who is the author of Trouble?,"Yo, who wrote that book Trouble?",0.121949702501297,2.675,62.5,116.145,['Mark Millar']
Who is the author of Back When We Were Grownups?,"Yo, who wrote that book ""Back When We Were Grownups""?",0.2554917335510254,2.3766666666666665,39.285714285714285,103.625,['Anne Tyler']
Who is the author of The Devils of Loudun?,Who's the dude that wrote The Devils of Loudun?,0.2264303714036941,1.496,63.63636363636363,95.165,['Aldous Huxley']
Who is the author of The Ram?,"Hey, so like, who wrote The Ram?",0.1287436932325363,3.2433333333333336,65.0,115.13000000000002,"[""Madame d'Aulnoy""]"
Who is the author of Tulips?,"Hey, who's the dude or gal that wrote Tulips?",0.0629787072539329,2.2716666666666665,62.5,103.625,['Sylvia Plath']
Who is the author of dudum siquidem?,"Yo, who wrote that dudum siquidem thingy?",0.1112225651741027,1.21,66.66666666666666,66.7871428571429,['Alexander VI']
Who is the author of The Road to Oxiana?,"Yo, who wrote that book The Road to Oxiana?",0.1755462735891342,2.6399999999999997,68.18181818181819,94.3,['Robert Byron']
Who is the author of Ficciones?,"Yo, who wrote that book Ficciones?",0.1629157811403274,2.1125,62.5,87.94500000000002,['Jorge Luis Borges']
Who is the author of Class sketch?,"Hey, so like, who wrote that Class sketch thing?",0.1118500083684921,3.351999999999999,62.5,113.10000000000002,['Marty Feldman']
Who is the author of Ten Thousand Roses: The Making of a Feminist Revolution?,"Yo, who wrote that book ""Ten Thousand Roses: The Making of a Feminist Revolution""?",0.4136574864387512,2.51,73.68421052631578,59.68214285714288,['Judy Rebick']
Who is the author of Catalogue of Women?,"Yo, who's the dude or gal behind that Catalogue of Women book?",0.0255823768675327,2.53,76.66666666666667,83.0092307692308,['Hesiod']
Who is the author of Misopogon?,Who's the dude that wrote Misopogon?,0.2067339271306991,1.87,56.25,78.87285714285717,['Julian']
Who is the author of Prey?,"Yo, who wrote Prey?",0.1264387965202331,2.3866666666666667,50.0,118.175,['Michael Crichton']
Who is the author of Einstein's Gift?,"Yo, who wrote that book ""Einstein's Gift""?",0.4237322211265564,2.601999999999999,62.5,103.54,['Vern Thiessen']
Who is the author of Firestorm?,"Yo, who wrote Firestorm?",0.1232385709881782,2.3699999999999997,50.0,75.87500000000001,['David Sherman']
Who is the author of Eclipse?,"Yo, who wrote Eclipse again?",0.119160421192646,2.4299999999999997,42.85714285714286,83.32000000000004,['John Banville']
Who is the author of The 39 Clues?,"Yo, who’s the dude or dudette that wrote The 39 Clues?",0.0770171508193016,1.0685714285714287,56.66666666666667,103.005,['Patrick Carman']
Who is the author of Chuk and Gek?,"Yo, who's the dude or chick who wrote Chuk and Gek?",0.0246232319623231,1.772857142857143,57.142857142857146,110.055,['Arkady Gaidar']
Who is the author of Ars Magna?,"Yo, who even wrote Ars Magna?",0.1116577759385109,1.268,50.0,87.94500000000002,['Gerolamo Cardano']
Who is the author of Doctor Copernicus?,"Hey, so like, who actually wrote Doctor Copernicus?",0.1409716755151748,2.248,59.090909090909086,50.66500000000002,['John Banville']
Who is the author of The Years?,"Yo, who wrote The Years?",0.1172208115458488,1.1833333333333331,57.14285714285714,117.16000000000004,['Virginia Woolf']
Who is the author of The Cambridge Companion to Marx?,"Yo, who's the dude or gal that wrote The Cambridge Companion to Marx?",0.0614291913807392,1.96875,65.625,89.89642857142859,['Terrell Carver']
Who is the author of Spangle?,"Yo, so like, who wrote that book Spangle, ya know?",0.0271293316036462,1.6883333333333332,64.28571428571429,112.085,['Gary Jennings']
Who is the author of The Absolutely True Diary of a Part-Time Indian?,"Yo, who wrote that book ""The Absolutely True Diary of a Part-Time Indian""?",0.3839837908744812,2.0775,76.47058823529412,71.76785714285715,['Sherman Alexie']
Who is the author of The Haunted Mind?,"Hey, so like, who's the dude or gal that wrote The Haunted Mind?",0.0336879827082157,2.3042857142857143,67.64705882352942,101.98214285714286,['Nathaniel Hawthorne']
Who is the author of Watashi no Messiah-sama?,"Yo, who wrote that Watashi no Messiah-sama book?",0.2613978683948517,1.69,70.0,75.50000000000003,['Suu Minazuki']
Who is the author of Kallocain?,"Yo, who wrote that book Kallocain?",0.1198605075478553,2.1125,62.5,87.94500000000002,['Karin Boye']
Who is the author of The Cowardly Lion of Oz?,"Yo, who wrote that Cowardly Lion thing from Oz?",0.1014142334461212,2.273333333333333,72.72727272727272,94.3,['Ruth Plumly Thompson']
Who is the author of Lesbian Nation?,"Yo, who wrote that book Lesbian Nation?",0.1616185009479522,3.256,66.66666666666666,90.95857142857145,['Jill Johnston']
Who is the author of The Art of Discworld?,"Hey, who wrote that book The Art of Discworld, ya know?",0.0359622240066528,2.275714285714286,67.85714285714286,103.37909090909092,['Terry Pratchett']
Who is the author of Pauline epistles?,"Hey, so like, who wrote those Pauline letters, ya know?",0.0459071919322013,1.143333333333333,64.28571428571429,95.165,['Paul']
Who is the author of Tru Confessions?,"Yo, who wrote Tru Confessions?",0.144851341843605,0.8875,57.14285714285714,83.32000000000004,['Janet Tashjian']
Who is the author of Garden of Shadows?,"Hey, so like, who wrote that Garden of Shadows book?",0.1484778821468353,2.962,73.07692307692308,95.165,['V. C. Andrews']
Who is the author of Some Like It Hot?,Who's the dude that wrote Some Like It Hot?,0.2049866616725921,2.9475,54.54545454545455,112.085,['Zoey Dean']
Who is the author of Bad Astronomy?,"Yo, who wrote that Bad Astronomy book?",0.1691369116306305,2.632,66.66666666666666,78.87285714285717,['Phil Plait']
Who is the author of A Shot at History?,"Yo, who wrote that book ""A Shot at History""?",0.4366789758205414,3.1700000000000004,69.23076923076923,94.3,['Abhinav Bindra']
Who is the author of Fearful Symmetry?,"Yo, who wrote that Fearful Symmetry book?",0.1664865314960479,2.6879999999999997,66.66666666666666,78.87285714285717,['Northrop Frye']
Who is the author of The Best Family Home Evening Ever?,"Hey, do you happen to know who wrote that book, The Best Family Home Evening Ever? ",0.3674360811710357,2.7890909090909086,57.89473684210526,82.39000000000001,['Orson Scott Card']
Who is the author of Skin Game?,"Yo, who wrote Skin Game?",0.1208659335970878,3.21,57.14285714285714,117.16000000000004,['Jim Butcher']
Who is the author of Captain Confederacy?,"Yo, who wrote Captain Confederacy again?",0.0976243987679481,2.506,50.0,31.545000000000016,['Will Shetterly']
Who is the author of The Song of the Lark?,"Hey, so like, who wrote The Song of the Lark?",0.2092709839344024,3.4800000000000004,73.07692307692308,112.085,['Willa Cather']
Who is the author of Flush: A Biography?,"Hey, so like, who wrote that book ""Flush: A Biography""?",0.397422045469284,3.438,68.75,95.165,['Virginia Woolf']
Who is the author of I Hate Hamlet?,"Yo, who wrote that I Hate Hamlet thing?",0.1084479317069053,2.045,50.0,103.54,['Paul Rudnick']
Who is the author of Tales of Count Lucanor?,"Hey, so like, who wrote that Tales of Count Lucanor thingy?",0.1138000562787056,2.255,75.0,80.30636363636367,['Don Juan Manuel']
Who is the author of Carrie's War?,Who's the dude that wrote Carrie's War?,0.1741215586662292,2.222,60.0,113.10000000000002,['Nina Bawden']
Who is the author of Essays?,"Yo, who wrote those Essays, anyway?",0.1189813092350959,1.3075,50.0,73.84500000000001,['Michel de Montaigne']
Who is the author of Clericis laicos?,"So, like, who wrote that thing called Clericis laicos?",0.1754297167062759,1.356666666666667,54.166666666666664,75.50000000000003,['Boniface VIII']
Who is the author of Baby Smurf?,Who's the dude that wrote Baby Smurf?,0.2288965731859207,2.496,61.111111111111114,103.54,['Peyo']
Who is the author of Inheritance?,"Yo, who wrote that book Inheritance?",0.1236154437065124,2.8874999999999997,62.5,73.84500000000001,['Christopher Paolini']
Who is the author of General Winston's Daughter?,"Yo, who wrote that book ""General Winston's Daughter""?",0.442496120929718,2.4766666666666666,65.38461538461539,75.50000000000003,['Sharon Shinn']
Who is the author of Psycho House?,"Yo, who wrote that Psycho House book, anyway?",0.0970853865146637,3.09,59.09090909090909,82.39000000000001,['Robert Albert Bloch']
Who is the author of Feludar Goendagiri?,"Yo, who wrote that Feludar Goendagiri thing?",0.1646506190299987,1.344,66.66666666666666,54.70142857142861,['Satyajit Ray']
Who is the author of Decline and Fall of the American Programmer?,"Hey, so like, who wrote that book ""Decline and Fall of the American Programmer""?",0.3762116730213165,2.962857142857142,73.68421052631578,71.76785714285715,['Edward Yourdon']
Who is the author of Viking Trilogy?,"Yo, who wrote that Viking Trilogy thingy?",0.0937558859586715,1.91,66.66666666666666,66.7871428571429,['Henry Treece']
Who is the author of People of the Black Mountains?,"Yo, who's the dude that wrote People of the Black Mountains?",0.1243322044610977,2.2942857142857145,71.42857142857143,103.005,['Raymond Williams']
Who is the author of Albertine disparue?,"Yo, who's the dude or gal behind Albertine Disparue?",0.0249202027916908,1.4083333333333332,70.83333333333334,78.24500000000002,['Marcel Proust']
Who is the author of The Golden Ass?,"Yo, who's the dude that wrote The Golden Ass?",0.0963356047868728,2.5450000000000004,62.5,103.625,['Apuleius']
Who is the author of Train Train?,"Yo, who wrote that Train Train book?",0.1572493314743042,3.606,66.66666666666666,115.13000000000002,['Eiki Eiki']
Who is the author of McOndo?,"Hey, who's the dude that wrote McOndo?",0.1357068866491317,1.822,60.0,103.54,['Alberto Fuguet']
Who is the author of Rosso Malpelo?,"Hey, so like, who wrote that book Rosso Malpelo?",0.1670222878456115,2.016,70.83333333333334,84.90000000000003,['Giovanni Verga']
Who is the author of World of Wonder?,"Yo, who wrote that World of Wonder thing?",0.1417408585548401,2.576,70.0,103.54,['Fletcher Pratt']
Who is the author of The Short Reign of Pippin IV?,"Hey, so like, who wrote that book ""The Short Reign of Pippin IV""?",0.4396264255046844,2.294285714285714,75.0,102.53230769230773,['John Steinbeck']
Who is the author of Zweites Buch?,"Yo, who's the dude or dudette that wrote Zweites Buch?",0.0858527645468711,1.0685714285714287,65.38461538461539,95.68818181818185,['Adolf Hitler']
Who is the author of An Equal Music?,"Hey, who wrote that book ""An Equal Music""? ",0.4158414006233215,3.3899999999999997,66.66666666666666,97.025,['Vikram Seth']
Who is the author of The Mersey Sound?,"Hey, so like, who wrote The Mersey Sound, anyway?",0.14705690741539,2.1119999999999997,61.53846153846153,84.90000000000003,['Roger McGough']
Who is the author of The Tower and the Hive?,"So, like, who wrote The Tower and the Hive, ya know?",0.059878122061491,2.706666666666667,56.666666666666664,103.37909090909092,['Anne McCaffrey']
Who is the author of L game?,"Yo, who's the dude or gal that wrote L game?",0.0182867068797349,2.8042857142857143,65.38461538461539,111.07000000000002,['Edward de Bono']
Who is the author of Sonnet 92?,Who's the dude that wrote Sonnet 92?,0.2344778627157211,2.845,55.55555555555556,103.54,['William Shakespeare']
Who is the author of Air Apparent?,"Hey, so like, who wrote that book Air Apparent?",0.1299453526735305,3.184,70.83333333333334,94.3,['Piers Anthony']
Who is the author of The Survival Handbook?,"Yo, who wrote that Survival Handbook thingy?",0.1110106483101844,2.606,66.66666666666666,66.7871428571429,['Ray Mears']
Who is the author of Sick Puppy?,"Yo, who wrote that book ""Sick Puppy""?",0.4518792033195495,3.24,63.63636363636364,103.04428571428576,['Carl Hiaasen']
Who is the author of Brihatkatha?,"Yo, who wrote that Brihatkatha thing?",0.1419395804405212,1.68,62.5,73.84500000000001,['Gunadhya']
Who is the author of The Two Dianas?,"Yo, who wrote The Two Dianas?",0.1324570775032043,1.1833333333333331,56.25,102.045,['Alexandre Dumas']
Who is the author of Last Call?,"Hey, so like, who wrote Last Call?",0.1312654614448547,3.0549999999999997,65.0,115.13000000000002,['Tim Powers']
Who is the author of Champion?,"Hey, so like, who’s the dude (or dudette) that wrote Champion?",0.0538761913776397,1.8471428571428572,61.111111111111114,95.955,['Marie Lu']
Who is the author of The Two Noble Kinsmen?,"Yo, who wrote that play The Two Noble Kinsmen?",0.2003978192806244,1.736,59.09090909090909,103.70000000000002,['William Shakespeare']
Who is the author of Blame!?,"Yo, who wrote Blame! again?",0.1514733731746673,1.9025,43.75,102.77750000000002,['Tsutomu Nihei']
Who is the author of Buck: A Memoir?,"Yo, who’s the dude that wrote Buck: A Memoir?",0.113224983215332,2.2728571428571427,60.71428571428571,103.625,['M. K. Asante']
Who is the author of Stay in Your Own Sled?,"Yo, who wrote that book ""Stay in Your Own Sled""?",0.4631106853485107,2.9266666666666663,57.14285714285714,112.085,['Alexander Ostrovsky']
Who is the author of No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II?,"Hey, so like, who's the dude or gal that wrote ""No Ordinary Time"" about Franklin and Eleanor Roosevelt and all that WWII home front stuff?",0.1050153821706771,2.1071428571428568,75.80645161290323,66.56038461538463,['Doris Kearns Goodwin']
Who is the author of Vespers Rising?,"Yo, who wrote that book Vespers Rising?",0.1363508552312851,2.396,66.66666666666666,90.95857142857145,['Rick Riordan']
Who is the author of Gotham Central?,"Yo, who wrote Gotham Central?",0.1184068918228149,1.565,57.14285714285714,83.32000000000004,['Ed Brubaker']
Who is the author of Cauldron?,"Yo, who wrote that book Cauldron?",0.1609591245651245,3.2649999999999997,62.5,102.045,['Larry Bond']
Who is the author of Los Vendidos?,"Yo, who wrote that book Los Vendidos?",0.1953512877225875,1.69,66.66666666666666,90.95857142857145,['Luis Valdez']
Who is the author of Ignited Minds?,"Yo, who's the dude that wrote Ignited Minds?",0.0886735692620277,1.2466666666666668,63.63636363636364,94.3,['A. P. J. Abdul Kalam']
Who is the author of Theriaca?,"Hey, so like, who wrote that Theriaca thing?",0.1286433935165405,2.0875,68.18181818181817,92.965,['Nicander']
Who is the author of Spinsters in Jeopardy?,Who's the dude or gal that wrote Spinsters in Jeopardy?,0.0760732516646385,2.3216666666666668,66.66666666666667,87.99727272727276,['Ngaio Marsh']
Who is the author of Lord?,Who's the dude that wrote Lord?,0.1849541664123535,2.63,56.25,115.13000000000002,['Buronson']
Who is the author of The Adventures of Augie March?,"Hey, so like, who wrote The Adventures of Augie March?",0.200150579214096,1.842,73.07692307692308,86.70500000000001,['Saul Bellow']
Who is the author of Tanna Devei Eliyahu?,"Hey, who's the dude or gal that wrote Tanna Devei Eliyahu?",0.0703105479478836,1.70375,67.85714285714286,81.85500000000002,['Elijah']
Who is the author of Violence Jack?,"Yo, who wrote that Violence Jack thing?",0.1685684025287628,2.8179999999999996,66.66666666666666,103.04428571428576,['Go Nagai']
Who is the author of The Man in the Picture?,"Hey, so like, who’s the dude that wrote The Man in the Picture?",0.0974925979971885,2.6314285714285712,66.66666666666666,101.98214285714286,['Susan Hill']
Who owns Mompesson House?,Who’s the lucky dude or gal that owns Mompesson House?,0.2734251320362091,1.90125,61.53846153846154,87.99727272727276,['National Trust']
Who owns Lubrizol?,Who's the boss behind Lubrizol?,0.2722597420215606,1.2766666666666666,64.28571428571428,73.84500000000001,['Berkshire Hathaway']
Who owns Generali Deutschland?,"Hey, so like, who’s the big boss behind Generali Deutschland?",0.1527143865823745,1.302857142857143,70.0,72.61545454545457,['Assicurazioni Generali']
Who owns The News Virginian?,"So, like, who’s the dude or gal that owns The News Virginian?",0.0694123357534408,1.66,55.882352941176464,96.02461538461542,['Berkshire Hathaway']
Who owns The Daily News?,Who's the boss behind The Daily News?,0.3515885770320892,2.5975,72.22222222222221,92.965,['MediaNews Group']
Who owns Stade de Venoix?,"Hey, so like, who’s the owner of Stade de Venoix, ya know?",0.0798228755593299,1.1816666666666666,63.888888888888886,96.02461538461542,['Stade Malherbe Caen']
Who owns Continental?,"Hey, so like, who’s the big boss behind Continental?",0.1254002004861831,1.9333333333333336,67.85714285714286,78.24500000000002,['Unilever']
Who owns Oberoi Trident?,Who's the boss of Oberoi Trident?,0.3772503137588501,2.0825,68.75,78.87285714285717,['Oberoi Hotels & Resorts']
Who owns Macalester College Observatory?,"Hey, do you know who’s behind the Macalester College Observatory? ",0.3815285861492157,1.85875,57.142857142857146,47.434318181818185,['Macalester College']
Who owns Charlemagne building?,"Hey, so like, who’s the lucky owner of the Charlemagne building, ya know?",0.0627192333340644,1.4988888888888887,68.42105263157895,77.81071428571428,['European Commission']
Who owns Statoil?,Who's the big boss behind Statoil?,0.1961269080638885,1.8725,68.75,90.95857142857145,['Statoil Fuel & Retail']
Who owns Asylum Records?,"So, like, who’s the big boss of Asylum Records?",0.1260383278131485,1.9028571428571428,60.714285714285715,86.70500000000001,['Warner Music Group']
Who owns Virgin Galactic?,Who’s the dude that owns Virgin Galactic?,0.2235242575407028,1.635,50.0,82.39000000000001,['Virgin Group']
Who owns Walt Disney Pictures?,"So, like, who’s the big boss behind Walt Disney Pictures?",0.157943993806839,1.7025,63.333333333333336,80.30636363636367,['The Walt Disney Company']
Who owns Tomlinson Stadium–Kell Field?,"Hey, do you know who’s the big boss of Tomlinson Stadium–Kell Field?",0.2196768075227737,1.752,56.25,89.89642857142859,['Arkansas State University']
Who owns Ryongchon Station?,"So, like, who’s the dude or gal that owns Ryongchon Station?",0.0650038123130798,1.77375,56.25,95.955,['Korean State Railway']
Who owns Morila Gold Mine?,"Hey, so like, who’s the dude or gal that owns the Morila Gold Mine?",0.0603689961135387,2.05,65.78947368421052,95.73000000000002,['AngloGold Ashanti']
Who owns Gare de Parthenay?,Who's the boss of Gare de Parthenay?,0.4822036921977997,1.2766666666666666,66.66666666666666,92.965,['SNCF']
"Who owns Becton, Dickinson and Company headquarters?","Yo, who's the big boss of Becton, Dickinson and Company’s HQ?",0.0714387968182563,1.16,76.47058823529412,76.50153846153849,['Becton Dickinson']
Who owns Bundesautobahn 1?,"Yo, so like, who’s the dude or company that owns Bundesautobahn 1? ",0.1381624490022659,1.34,58.8235294117647,76.59134615384617,['Germany']
Who owns Marston Vale Line?,Who’s the lucky owner of the Marston Vale Line?,0.3263107538223266,1.4342857142857142,70.83333333333333,86.70500000000001,['Network Rail']
Who owns Linfox?,"Hey, so like, who’s the big boss behind Linfox?",0.1241534948348999,1.5200000000000002,67.85714285714286,95.165,['Lindsay Fox']
Who owns Cyberport?,"Yo, so like, who’s the big boss behind Cyberport?",0.0727087333798408,1.2483333333333333,67.85714285714286,86.70500000000001,['Government of Hong Kong']
Who owns FiveThirtyEight?,Who’s the dude or gal behind FiveThirtyEight?,0.09588473290205,1.69,60.0,71.81500000000001,['ESPN']
Who owns Naval Group?,"Who’s the boss of Naval Group, anyway?",0.2388170510530471,2.295,54.54545454545454,82.39000000000001,['Thales Group']
Who owns Alumni Arena?,"Yo, who’s the lucky owner of Alumni Arena?",0.1670401245355606,1.9371428571428573,66.66666666666666,56.70000000000002,['State University of New York at Cortland']
Who owns Midland Daily News?,"So, like, who’s the big boss behind Midland Daily News?",0.1588238328695297,2.35375,63.333333333333336,87.99727272727276,['Hearst']
Who owns SS City of New York?,"Yo, who’s the owner of that SS City of New York thingy?",0.0952990725636482,1.5422222222222222,75.0,89.51692307692309,['Inman Line']
Who owns The Avenues?,"Yo, so like, who’s the big boss behind The Avenues?",0.0574755668640136,1.2483333333333333,70.0,87.99727272727276,['Simon Property Group']
Who owns Headquarters of the United Nations?,"So, like, who’s the big boss behind the UN Headquarters?",0.1372516304254531,1.8642857142857143,63.333333333333336,87.99727272727276,['United Nations']
Who owns Wiesbaden-Biebrich station?,"Hey, do you know who’s got the Wiesbaden-Biebrich station under their name?",0.2540917098522186,1.7244444444444444,50.0,77.81071428571428,['Deutsche Bahn']
Who owns Metro Cash & Carry?,"Yo, who’s the big boss behind Metro Cash & Carry?",0.1071328818798065,2.43625,67.85714285714286,86.70500000000001,['Metro AG']
Who owns numbered highways in New York?,"Hey, so like, who’s the boss of those numbered highways in New York?",0.1598851829767227,1.03375,75.0,89.89642857142859,['New York State Department of Transportation']
Who owns PTT Bulletin Board System?,"Yo, so like, who’s the dude or dudette that runs the PTT Bulletin Board System?",0.0783395245671272,1.616,67.5,84.845,['National Taiwan University']
Who owns Bucharest Corporate Center?,Who’s the big boss behind Bucharest Corporate Center?,0.2947729527950287,1.9442857142857144,68.18181818181819,56.70000000000002,['Assicurazioni Generali']
Who owns JOSE?,"Yo, who’s the lucky dude or gal that owns JOSE?",0.0299081113189458,1.27625,60.71428571428571,103.37909090909092,['Google']
Who owns Asiut University Stadium?,"Yo, so who’s the big cheese that owns Asiut Uni Stadium?",0.1770299524068832,1.461111111111111,63.33333333333333,88.905,['Asyut Petroleum']
"Who owns Central Park, Cowdenbeath?","So, like, who’s the lucky owner of Central Park in Cowdenbeath?",0.1500001847743988,1.80125,65.625,74.805,['Cowdenbeath F.C.']
Who owns Conte Arduino Mangoni?,"Yo, so like, who's the dude or gal behind Conte Arduino Mangoni?",0.0211981050670146,1.207142857142857,75.0,76.50153846153849,['Isola del Liri']
Who owns Ibero Cruises?,"Yo, who’s the boss behind Ibero Cruises?",0.1142206713557243,0.6383333333333333,63.63636363636364,71.81500000000001,['Carnival Corporation & plc']
Who owns Horizon Air?,Who's the boss of Horizon Air?,0.2370057106018066,3.095,68.75,90.95857142857145,['Alaska Air Group']
Who owns Pete Maravich Assembly Center?,"Yo, so like, who’s the dude or crew that owns the Pete Maravich Assembly Center?",0.0943146795034408,1.5930000000000002,67.5,79.5575,['Louisiana State University']
Who owns Spyker Castle?,Who’s the lucky dude or gal that owns Spyker Castle?,0.2823999226093292,1.89625,61.53846153846154,95.68818181818185,['Carl Gustaf Wrangel']
Who owns Arena Sport?,Who's the lucky owner of Arena Sport?,0.3907916843891144,2.7700000000000005,72.22222222222223,71.81500000000001,['Telekom Srbija']
Who owns MV Arctic Sunrise?,Who’s the lucky owner of the MV Arctic Sunrise?,0.2732300162315368,1.89,70.83333333333333,78.24500000000002,['Greenpeace']
Who owns CS Sovereign?,"So, like, who’s the boss of CS Sovereign?",0.134987398982048,1.215,57.69230769230769,94.3,['Global Marine Systems']
Who owns TeenNick?,Who’s the dude or gal behind TeenNick?,0.050659641623497,1.69,60.0,92.965,['ViacomCBS Domestic Media Networks']
Who owns MTV India?,"So, like, who’s the big boss of MTV India these days?",0.1057172715663909,1.53375,65.625,103.005,['Viacom 18']
Who owns Gare de Guillerval?,"Who’s the lucky owner of Gare de Guillerval, huh?",0.1602906137704849,1.0314285714285714,65.38461538461539,78.24500000000002,['SNCF']
Who owns Lufthansa Cargo?,"So, like, who’s the big boss behind Lufthansa Cargo?",0.1636982709169387,1.932857142857143,60.714285714285715,78.24500000000002,['Lufthansa']
Who owns Bobby Bowden Field at Doak Campbell Stadium?,"Yo, who’s the lucky dude that owns Bobby Bowden Field at Doak Campbell Stadium?",0.1403032690286636,1.2283333333333333,72.22222222222223,78.81000000000003,['Florida State University']
Who owns The Wall Street Journal Europe?,"Who’s the lucky owner of The Wall Street Journal Europe, like, who’s behind it?",0.1488064229488372,2.1977777777777776,59.52380952380952,79.5575,['Dow Jones & Company']
Who owns Atlas Comics?,"Yo, so like, who’s the boss behind Atlas Comics?",0.0954538658261299,2.231666666666667,67.85714285714286,86.70500000000001,['Timely Comics']
Who owns PlayStation?,Who’s the big boss behind PlayStation?,0.1870740056037902,2.476,61.111111111111114,78.87285714285717,['Sony Interactive Entertainment']
Who owns Republican & Herald?,"Yo, who’s the boss behind Republican & Herald?",0.1092559695243835,1.5816666666666668,62.5,61.24000000000001,['Times-Shamrock Communications']
Who owns Stadio Matusa?,"Yo, who’s the big boss of Stadio Matusa?",0.1773043870925903,1.07,66.66666666666666,84.90000000000003,['Frosinone']
Who owns Gare de Sainte-Pazanne?,"Yo, who’s the lucky owner of Gare de Sainte-Pazanne?",0.1751713156700134,0.7914285714285715,69.23076923076923,87.99727272727276,['SNCF']
Who owns Gare de Limoux?,Who’s got the ownership of Gare de Limoux?,0.2879740297794342,0.8699999999999999,63.63636363636364,84.90000000000003,['SNCF']
Who owns CBC Music?,Who's the boss of CBC Music?,0.2448428869247436,2.035,68.75,103.04428571428576,['Canadian Broadcasting Corporation']
Who owns Belmont Tower and Carillon?,"Hey, so like, who’s the lucky owner of Belmont Tower and that Carillon place?",0.1236404627561569,1.7122222222222223,73.68421052631578,73.17000000000003,['Belmont University']
Who owns Village Roadshow Pictures?,Who's the boss of Village Roadshow Pictures?,0.4588780999183655,3.464,72.22222222222223,71.81500000000001,['Village Roadshow']
Who owns M-179?,"Hey, so like, who’s the lucky dude or gal that owns M-179?",0.0542126633226871,1.48,64.70588235294117,101.98214285714286,['Michigan Department of Transportation']
Who owns Balladromma Beg Halt?,"Yo, who’s the owner of that Balladromma Beg Halt place?",0.1033012643456459,1.7,71.42857142857143,80.30636363636367,['Manx Electric Railway']
Who owns Celtic Park?,Who’s the lucky owner of Celtic Park? ,0.3342349529266357,2.2066666666666666,65.0,86.45000000000002,"['Derry GAA', 'Celtic F.C.', 'Derry GAA', 'Celtic F.C.']"
Who owns Blackhill Enterprises?,"Who’s the owner of Blackhill Enterprises, like, who’s in charge over there?",0.2024403065443039,0.9933333333333336,60.526315789473685,71.76785714285715,['Nick Mason']
Who owns Limonka?,Who's the dude that owns Limonka?,0.2121966779232025,0.9825,50.0,90.95857142857145,['National Bolshevik Party']
Who owns McPherson Sentinel?,"So, like, who’s the dude or gal that owns McPherson Sentinel?",0.0683685988187789,1.6925,56.25,88.905,['GateHouse Media']
Who owns Zap2it?,"So, like, who’s the boss of Zap2it, ya know?",0.0320312492549419,0.99,53.333333333333336,103.625,['Tribune Media']
Who owns Miller Park?,Who’s the lucky dude that owns Miller Park?,0.372440367937088,2.0442857142857145,59.09090909090909,94.3,['Milwaukee Brewers']
Who owns Městský stadion?,Who’s the lucky owner of Městský stadion?,0.4091963171958923,0.9233333333333332,65.0,82.39000000000001,['Znojmo']
Who owns Dziennik Polska-Europa-Świat?,"Hey, do you know who's behind Dziennik Polska-Europa-Świat?",0.2394410669803619,0.9616666666666666,45.45454545454545,72.61545454545457,['Axel Springer SE']
Who owns Ottumwa Courier?,Who’s the dude or gal behind the Ottumwa Courier?,0.1122210621833801,2.1716666666666664,66.66666666666666,78.24500000000002,['Community Newspaper Holdings']
